R0000100,RISK1_1993,RISK1_2002,RISK1_2004,RISK1_2006,RISK1_2010,RISK1_2012,RISK1_2014,RISK2_1993,RISK2_2002,RISK2_2004,RISK2_2006,RISK2_2010,RISK2_2012,RISK2_2014,RISK3_1993,RISK3_2002,RISK3_2004,RISK3_2006,RISK3_2010,RISK3_2012,RISK3_2014,RISK4_1993,RISK4_2002,RISK4_2004,RISK4_2006,RISK4_2010,RISK4_2012,RISK4_2014
171,1.028079183,1.028079183,1.028079183,1.028079183,1.028079183,0.973367061,0.973367061,1.615094226,1.162252599,1.093394956,1.034596886,1.237569562,0.814050091,0.814050091,1.079577881,0.816242224,0.772027636,0.726309359,1.057983862,0.986538084,0.986538084,1.438097185,1.073862906,1.020547487,0.961593342,1.33212146,0.807125739,0.807125739
172,1.876923032,1.7770373,1.876923032,1.876923032,1.876923032,1.7770373,1.7770373,2.246128418,1.767636466,1.544866099,1.362436531,1.720734912,1.767636466,1.767636466,1.539504236,1.750688336,1.357207769,1.261126847,1.78943854,1.750688336,1.750688336,1.629942784,1.719651131,1.390459014,1.275338604,1.757065049,1.719651131,1.719651131
174,2.504704186,2.504704186,2.504704186,2.504704186,2.504704186,2.371409316,2.371409316,2.954730373,2.217341105,2.00012895,1.91523304,2.411568741,2.311590888,2.311590888,2.320214534,1.793606031,1.622504656,1.576352281,2.236718321,2.339582736,2.339582736,2.414136464,1.861023742,1.686509448,1.600822512,2.270760948,2.257583393,2.257583393
175,1.86615377,1.766841154,1.766841154,1.766841154,1.86615377,1.766841154,1.766841154,2.250187642,1.55919989,1.55919989,1.55919989,2.036707245,1.55919989,1.55919989,1.567220517,1.756694728,1.756694728,1.756694728,1.583639991,1.756694728,1.756694728,1.563318157,1.695279478,1.695279478,1.695279478,1.571947626,1.695279478,1.695279478
176,1.52657716,1.445336067,1.445336067,1.445336067,1.445336067,1.445336067,1.445336067,1.754880344,1.330333852,1.330333852,1.330333852,1.330333852,1.330333852,1.330333852,1.714546546,1.294196589,1.294196589,1.294196589,1.294196589,1.294196589,1.294196589,1.753970267,1.274730723,1.274730723,1.274730723,1.274730723,1.274730723,1.274730723
177,3.444953834,3.261620938,3.261620938,3.261620938,3.444953834,3.261620938,3.261620938,3.481884441,2.908929006,2.908929006,2.908929006,3.254630943,2.908929006,2.908929006,2.883486006,3.114357031,3.114357031,3.114357031,3.352748808,3.114357031,3.114357031,2.613543649,2.887278621,2.887278621,2.887278621,3.467894112,2.887278621,2.887278621
178,6.241584819,6.241584819,6.241584819,6.241584819,6.241584819,5.909421348,5.909421348,7.475739148,5.2431588,5.083681401,4.766659449,5.304955333,5.247444985,5.247444985,5.393143127,3.885236114,3.815203346,3.664098016,5.403819637,6.11706523,6.11706523,6.055472079,4.360496591,4.26946796,4.067818524,5.557640601,5.035258192,5.035258192
179,0.905473462,0.905473462,0.857286148,0.905473462,0.905473462,0.857286148,0.857286148,0.844176614,0.611527434,1.057227994,0.567749317,0.65609165,1.057227994,1.057227994,0.770794452,0.576292714,0.953674375,0.537886555,0.74305632,0.953674375,0.953674375,0.689786184,0.514419841,1.070877528,0.479503762,0.611876306,1.070877528,1.070877528
180,0.594121498,0.594121498,0.594121498,0.562503653,0.562503653,0.562503653,0.594121498,0.818828722,0.625622714,0.562857481,0.58084986,0.58084986,0.58084986,0.370790659,0.535025262,0.442629764,0.389466853,0.584688822,0.402171353,0.584688822,0.584688822,0.697034132,0.575514768,0.479459792,0.582579767,0.582579767,0.582579767,0.439180722
181,1.834386539,1.937495823,1.937495823,1.937495823,1.937495823,1.834386539,1.834386539,1.937555397,1.470212412,1.602401607,1.593185396,1.868666704,1.937555397,1.937555397,2.131995416,1.336200429,1.190790219,1.2157706,1.773530501,2.131995416,2.131995416,2.051308731,1.245232211,1.192776213,1.206615843,1.771651341,2.051308731,2.051308731
182,1.764434202,1.764434202,1.764434202,1.764434202,1.863611525,1.764434202,1.764434202,1.535476059,1.535476059,1.535476059,1.535476059,3.595491103,1.535476059,1.535476059,1.676811355,1.676811355,1.676811355,1.676811355,2.222641322,1.676811355,1.676811355,1.512840673,1.512840673,1.512840673,1.512840673,3.701880103,1.512840673,1.512840673
183,1.363192402,1.363192402,1.363192402,1.363192402,1.363192402,1.290646289,1.290646289,1.412898857,1.019434905,0.946333819,0.997612684,1.08268292,1.520146458,1.520146458,1.207443307,0.902757899,0.844353985,0.840595766,1.349279599,1.465508221,1.465508221,1.184295727,0.882122861,0.824646394,0.782791904,1.068871125,1.539586341,1.539586341
184,2.59649853,2.59649853,2.59649853,2.59649853,2.59649853,2.458318566,2.458318566,3.063894545,1.861996026,1.897337471,1.730436045,1.834628228,2.742529131,2.742529131,3.288290385,1.676529282,1.639529732,1.542439329,2.246805578,2.584579162,2.584579162,2.968749694,1.586812863,1.57326762,1.420519911,1.741681498,2.664785766,2.664785766
185,0.98093426,0.98093426,0.98093426,0.98093426,0.98093426,0.928731088,0.928731088,1.251468228,0.994368116,0.818791408,0.837374651,1.12782252,0.889845992,0.889845992,1.129294937,0.874197076,0.781073469,0.803323492,1.13778828,0.835519461,0.835519461,1.185456388,0.930907905,0.783787915,0.803319038,1.249672823,0.846551614,0.846551614
186,1.363114209,1.363114209,1.363114209,1.363114209,1.363114209,1.290572257,1.290572257,1.405671697,1.095401963,1.094428677,1.149126049,1.271717094,1.385358139,1.385358139,1.243981892,1.007695559,0.860396359,0.900702676,1.437864895,1.425307679,1.425307679,1.191491696,0.95985719,0.866041329,0.900928686,1.303178457,1.445852472,1.445852472
187,2.483670305,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.761446814,2.115140256,2.115140256,2.115140256,2.115140256,2.115140256,2.115140256,2.894641942,2.15797839,2.15797839,2.15797839,2.15797839,2.15797839,2.15797839,2.745195371,2.04069105,2.04069105,2.04069105,2.04069105,2.04069105,2.04069105
188,1.438315339,1.438315339,1.438315339,1.438315339,1.438315339,1.361771347,1.361771347,1.394770485,1.003727403,0.983263924,1.08563444,1.204690032,1.604509021,1.604509021,1.306394403,0.920483373,0.893507673,1.071803803,1.231753002,1.502322003,1.502322003,1.185237697,0.835540451,0.76118499,0.948214641,1.028569638,1.651390717,1.651390717
189,1.468155258,1.468155258,1.468155258,1.468155258,1.468155258,1.390023252,1.390023252,1.949828885,1.370571239,1.275528628,1.217591504,1.441685884,1.361819308,1.361819308,1.622850378,1.214905428,1.148032612,1.102563516,1.626063046,1.271055748,1.271055748,1.879959465,1.390663204,1.309751204,1.254793505,1.747388289,1.181541534,1.181541534
190,2.358484294,2.358484294,2.358484294,2.358484294,2.358484294,2.232970926,2.232970926,2.778328267,1.911648417,1.851916312,1.73418388,2.34216685,2.260508149,2.260508149,2.105059004,1.81557396,1.775505814,1.670363118,2.417134982,2.144703596,2.144703596,2.21801369,1.687339903,1.64708478,1.546968554,2.221769777,2.184782927,2.184782927
191,2.400375938,2.400375938,2.400375938,2.400375938,2.400375938,2.272633188,2.272633188,3.135195076,2.214472812,2.044643839,2.14867895,2.449243414,2.099857977,2.099857977,2.397869148,1.773195927,1.633859624,1.736172506,2.376353662,2.337881207,2.337881207,2.591431465,1.905039006,1.759114336,1.859154389,2.43380053,2.096343576,2.096343576
192,1.275111575,1.275111575,1.275111575,1.275111575,1.275111575,1.20725293,1.20725293,1.432528396,1.219677636,0.970840064,1.061050921,1.308177216,1.272850436,1.272850436,1.165639313,0.901079478,0.815120837,0.791934609,1.160260998,1.278137805,1.278137805,1.152808299,1.008079508,0.805637057,0.813534917,1.152260968,1.317819512,1.317819512
193,0.668232765,0.668232765,0.668232765,0.668232765,0.668232765,0.632670881,0.632670881,0.949375486,0.644503855,0.621034452,0.601235258,0.730560074,0.632774101,0.632774101,0.599670934,0.418860472,0.411310363,0.395019963,0.586222917,0.708656813,0.708656813,0.700833918,0.489447181,0.478314198,0.460236935,0.648953539,0.696119879,0.696119879
194,1.445336067,1.52657716,1.445336067,1.445336067,1.445336067,1.445336067,1.445336067,1.31695338,1.819794572,1.31695338,1.31695338,1.31695338,1.31695338,1.31695338,1.495382501,1.069482554,1.495382501,1.495382501,1.495382501,1.495382501,1.495382501,1.393344063,1.268273329,1.393344063,1.393344063,1.393344063,1.393344063,1.393344063
195,2.416540647,2.416540647,2.416540647,2.416540647,2.416540647,2.287937647,2.287937647,3.370117609,2.65986359,2.286830097,2.248371459,2.93244496,1.914809982,1.914809982,2.154845291,1.958177554,1.74444915,1.742427238,2.538119434,2.263926261,2.263926261,2.769057334,2.364799007,2.228137101,2.173064675,3.147975859,1.806290258,1.806290258
196,2.538280567,2.538280567,2.403198835,2.403198835,2.403198835,2.403198835,2.403198835,3.546514722,2.332918654,2.098649935,2.098649935,2.098649935,2.098649935,2.098649935,2.500757305,1.7531498,2.393726637,2.393726637,2.393726637,2.393726637,2.393726637,2.929180022,2.041101368,2.090625196,2.090625196,2.090625196,2.090625196,2.090625196
197,1.076730554,1.076730554,1.076730554,1.076730554,1.019429313,1.019429313,1.019429313,1.24788435,0.836309729,0.699631471,0.743905293,1.123881914,1.123881914,1.123881914,0.909064936,0.868202768,0.77180848,0.820436711,1.07813917,1.07813917,1.07813917,0.877111001,0.812500427,0.681054532,0.722366143,1.140772687,1.140772687,1.140772687
198,2.545693074,2.545693074,2.545693074,2.545693074,2.545693074,2.410216866,2.410216866,3.43580641,2.409273742,2.158331036,2.197128935,2.575583136,2.18636679,2.18636679,3.170424729,2.041722466,1.614231348,1.685842537,2.363357946,2.242669925,2.242669925,3.530205128,2.219754064,1.788601484,1.81703686,2.456746918,2.053896112,2.053896112
199,0.668232765,0.668232765,0.668232765,0.668232765,0.668232765,0.632670881,0.632670881,0.825295218,0.582421462,0.568803609,0.530435151,0.651976556,0.680047049,0.680047049,0.814584493,0.43475826,0.388086327,0.356304922,0.565848213,0.685845798,0.685845798,0.843115272,0.443386057,0.41259989,0.380596203,0.562329413,0.721844432,0.721844432
200,1.992946382,1.992946382,1.992946382,1.992946382,1.992946382,1.886886142,1.886886142,2.327750095,1.445843562,1.301269916,1.271844697,1.506762693,2.141422707,2.141422707,1.90637987,1.294878012,1.181606878,1.163677205,1.663809442,2.078558496,2.078558496,1.788351588,1.188931085,1.080931664,1.060681013,1.446326292,2.199609603,2.199609603
201,1.860594471,1.860594471,1.860594471,1.860594471,1.860594471,1.761577709,1.761577709,2.120477474,1.697385009,1.708993465,1.652809934,1.714415006,1.68928537,1.68928537,1.783450396,1.460661641,1.247150438,1.211675067,1.786980995,1.804333316,1.804333316,1.911126858,1.562621418,1.43552666,1.373003325,1.814997765,1.63884071,1.63884071
202,1.078179187,1.078179187,1.078179187,1.078179187,1.078179187,1.020800853,1.020800853,1.720753478,1.139761186,1.096231751,1.067982231,1.328946699,0.906999296,0.906999296,1.408217993,1.009473253,0.940618165,0.952802539,1.359071498,0.84433912,0.84433912,1.804470419,1.252671147,1.180582346,1.180183907,1.691535951,0.766783255,0.766783255
203,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,1.267353791,0.94336698,0.94336698,0.94336698,0.94336698,0.94336698,0.94336698,1.036059917,0.936765352,0.936765352,0.936765352,0.936765352,0.936765352,0.936765352,0.896528171,0.978902612,0.978902612,0.978902612,0.978902612,0.978902612,0.978902612
204,0.873615735,0.827123819,0.827123819,0.827123819,0.873615735,0.827123819,0.827123819,1.012370995,0.819073742,0.819073742,0.819073742,0.839537868,0.819073742,0.819073742,0.918594516,0.786445775,0.786445775,0.786445775,0.942518353,0.786445775,0.786445775,0.935344864,0.81097277,0.81097277,0.81097277,0.914187427,0.81097277,0.81097277
205,0.927045456,0.927045456,0.877710128,0.927045456,0.927045456,0.877710128,0.877710128,1.058561497,0.701330713,0.94406485,0.612619972,0.828447181,0.94406485,0.94406485,0.891798141,0.696069766,0.895559511,0.597169301,0.883939084,0.895559511,0.895559511,0.900329813,0.599017136,0.973400752,0.517373423,0.724523368,0.973400752,0.973400752
207,1.905488385,1.905488385,1.905488385,1.905488385,1.905488385,1.804082468,1.804082468,2.60816606,1.669705523,1.608031597,1.605788292,1.931576803,1.694480373,1.694480373,1.707786273,1.248832619,1.341600682,1.340045693,1.951987401,2.012300414,2.012300414,2.102838249,1.330850924,1.385651741,1.382612929,1.918669634,1.782767779,1.782767779
208,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,1.139314165,0.96167412,0.96167412,0.96167412,0.96167412,0.96167412,0.96167412,0.78404727,0.988780397,0.988780397,0.988780397,0.988780397,0.988780397,0.988780397,0.807123937,0.996522679,0.996522679,0.996522679,0.996522679,0.996522679,0.996522679
209,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,1.291961916,0.940054244,0.940054244,0.940054244,0.940054244,0.940054244,0.940054244,1.04658448,0.934870984,0.934870984,0.934870984,0.934870984,0.934870984,0.934870984,1.215823046,0.92723709,0.92723709,0.92723709,0.92723709,0.92723709,0.92723709
210,1.00747628,1.00747628,1.00747628,1.00747628,1.00747628,0.953860599,0.953860599,1.79105589,1.175127427,1.083415229,1.033547215,1.23949689,0.804222269,0.804222269,1.097188572,0.712764062,0.672731429,0.632893319,0.921908702,1.045804603,1.045804603,1.470682168,0.96706811,0.905670359,0.852931033,1.186085143,0.853133516,0.853133516
211,1.877055643,1.877055643,1.877055643,1.877055643,1.877055643,1.777162854,1.777162854,2.034972083,1.744601841,1.647195286,1.699861437,1.865970859,1.701253964,1.701253964,2.364281243,1.235070696,1.165702535,1.096671442,1.586962067,1.733608238,1.733608238,2.06695416,1.37423975,1.299366333,1.261403149,1.688961052,1.699214294,1.699214294
212,1.992436564,1.992436564,1.992436564,1.992436564,1.992436564,1.886403455,1.886403455,2.150888302,1.845410745,1.550128348,1.507197464,1.814215925,1.923537136,1.923537136,1.831709263,1.371262291,1.339273403,1.24446211,1.835335397,1.952800463,1.952800463,1.802884225,1.492651892,1.396830423,1.291542036,1.809245044,1.889064387,1.889064387
213,3.18187542,3.012542981,3.18187542,3.18187542,3.012542981,3.012542981,3.012542981,4.211809341,2.531458189,3.556999084,3.032551982,2.531458189,2.531458189,2.531458189,3.834463208,2.634227824,2.680433138,2.667535539,2.634227824,2.634227824,2.634227824,4.087747916,2.328438376,3.44474965,2.908178268,2.328438376,2.328438376,2.328438376
214,2.265323583,2.265323583,2.265323583,2.265323583,2.265323583,2.144768024,2.144768024,2.675459368,2.141158552,1.913775958,1.886184758,2.154488572,2.033743519,2.033743519,2.852381359,1.759834003,1.869832774,1.653433209,2.270740449,1.905700944,1.905700944,2.804129905,1.927855321,1.913752737,1.709846455,2.148210254,1.849155971,1.849155971
216,1.472180774,1.393834539,1.393834539,1.393834539,1.472180774,1.393834539,1.393834539,1.362678301,1.36109118,1.36109118,1.36109118,1.62414,1.36109118,1.36109118,1.595000423,1.294754312,1.294754312,1.294754312,1.322448931,1.294754312,1.294754312,1.464264437,1.303227643,1.303227643,1.303227643,1.360143599,1.303227643,1.303227643
218,1.622703393,1.622703393,1.622703393,1.622703393,1.622703393,1.536346673,1.536346673,1.923998093,1.486082177,1.355214905,1.3087321,1.491124827,1.541692551,1.541692551,1.434332445,1.093340732,0.996776166,0.97082342,1.414157065,1.68148905,1.68148905,1.555488765,1.186188817,1.083959939,1.052107676,1.481452689,1.597233688,1.597233688
219,0.668232765,0.668232765,0.668232765,0.668232765,0.668232765,0.632670881,0.632670881,0.876382356,0.573153126,0.580718893,0.510129892,0.612241511,0.682284708,0.682284708,0.843248521,0.407579943,0.398769539,0.382975832,0.564813581,0.680898651,0.680898651,0.863056086,0.459883685,0.476249171,0.411266711,0.572521589,0.699093448,0.699093448
220,0.722276664,0.722276664,0.722276664,0.722276664,0.722276664,0.683838682,0.683838682,0.857883265,0.557791564,0.588535207,0.571644836,0.709073849,0.732684389,0.732684389,0.888585362,0.44297117,0.505478934,0.491505987,0.73254593,0.68457866,0.68457866,0.860644514,0.452897961,0.505507228,0.490980346,0.697755615,0.732605926,0.732605926
221,2.538853671,2.538853671,2.538853671,2.538853671,2.538853671,2.40374144,2.40374144,3.023397848,2.344565003,2.182510192,2.38239855,2.659631516,2.177437362,2.177437362,2.82442238,2.111709594,2.065105991,2.067618181,2.794914782,2.03256297,2.03256297,2.76650844,2.100358337,2.025213084,2.079134739,2.680158231,2.028532098,2.028532098
222,1.675473118,1.675473118,1.675473118,1.675473118,1.675473118,1.586308109,1.586308109,2.299654737,1.646968131,1.641662459,1.67844569,2.062789393,1.378124701,1.378124701,1.843425831,1.378257034,1.289090707,1.182428586,1.880236545,1.492139026,1.492139026,1.923399714,1.645934799,1.50162403,1.418843642,2.245167287,1.329452844,1.329452844
223,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.904022332,0.637242756,0.638456541,0.609050328,0.740944499,0.449012328,0.449012328,0.499590198,0.373523954,0.349358824,0.343649253,0.503712576,0.534137929,0.534137929,0.720811937,0.545209715,0.489288892,0.507953952,0.736407111,0.479051818,0.479051818
224,2.462915432,2.601353781,2.601353781,2.601353781,2.601353781,2.462915432,2.462915432,2.251173069,2.62078095,2.440034928,2.373510546,2.892451396,2.251173069,2.251173069,2.329558097,2.149260635,2.032101839,1.953033407,2.861383331,2.329558097,2.329558097,2.144185173,2.311662551,2.180098442,2.100632027,2.93822095,2.144185173,2.144185173
225,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,1.544595536,0.90922982,0.90922982,0.90922982,0.90922982,0.90922982,0.90922982,1.21656887,0.906647206,0.906647206,0.906647206,0.906647206,0.906647206,0.906647206,1.416139229,0.901222547,0.901222547,0.901222547,0.901222547,0.901222547,0.901222547
226,2.483670305,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,3.547311855,2.018749938,2.018749938,2.018749938,2.018749938,2.018749938,2.018749938,2.360803927,2.249668069,2.249668069,2.249668069,2.249668069,2.249668069,2.249668069,2.718231497,2.044391166,2.044391166,2.044391166,2.044391166,2.044391166,2.044391166
227,1.992422908,1.992422908,1.992422908,1.992422908,1.992422908,1.886390526,1.886390526,2.377388703,1.625960742,1.220901786,1.901709619,1.68050642,1.98667408,1.98667408,1.956305453,1.215916344,1.326402655,1.288672943,1.828524256,1.985619507,1.985619507,1.91479628,1.030725681,1.122260444,1.351268403,1.649860363,2.079702839,2.079702839
228,1.095245009,1.095245009,1.095245009,1.095245009,1.095245009,1.036958469,1.036958469,1.320651355,1.059384295,0.790672974,0.930533387,1.123560698,1.075154156,1.075154156,1.143331211,0.885062678,0.779042803,0.813308189,1.119019571,1.036414405,1.036414405,1.191418751,0.817702083,0.656415842,0.786387165,1.094832378,1.114709098,1.114709098
229,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,1.065723013,0.737183662,0.81336212,0.714699286,0.691430071,0.629073492,0.629073492,0.69237906,0.536365337,0.4841743,0.47626144,0.685145565,0.710057155,0.710057155,0.887529514,0.696414738,0.683994417,0.649187438,0.743271816,0.634575111,0.634575111
230,0.947697076,0.947697076,0.947697076,0.947697076,0.947697076,0.897262714,0.897262714,1.265606309,0.910665538,0.869493355,0.832443914,1.003245541,0.888069838,0.888069838,1.013640296,0.758835882,0.717066793,0.688666573,1.022004369,0.857815437,0.857815437,1.135916399,0.840691526,0.798048306,0.765254996,1.07632076,0.850979185,0.850979185
231,0.722276664,0.722276664,0.722276664,0.722276664,0.722276664,0.683838682,0.683838682,0.730992402,0.545587073,0.479927003,0.435218827,0.552828802,0.849602402,0.849602402,0.694215338,0.537787847,0.507582811,0.471649459,0.669233013,0.744301804,0.744301804,0.68474085,0.45365564,0.447582375,0.412775347,0.540671338,0.852479906,0.852479906
232,1.061768965,1.061768965,1.061768965,1.061768965,1.061768965,1.005263947,1.005263947,1.6139891,1.251558692,1.125249251,1.111886839,1.357010497,0.832736824,0.832736824,1.225510484,0.920480766,0.81857882,0.827214977,1.198027603,0.909862483,0.909862483,1.634672649,1.240133473,1.108908373,1.112220679,1.56516959,0.761564371,0.761564371
233,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.721336087,0.497680589,0.46626535,0.456881222,0.510729334,0.524322761,0.524322761,0.513366987,0.372625727,0.352115051,0.338169147,0.501854393,0.532763391,0.532763391,0.542693282,0.391018722,0.369025164,0.35640111,0.522346166,0.564527913,0.564527913
234,2.963217922,2.963217922,2.805521956,2.963217922,2.963217922,2.805521956,2.805521956,3.912680811,3.189442236,2.355235681,2.679500922,3.368071433,2.355235681,2.355235681,2.309327045,1.825599106,2.955839519,1.79466848,2.725610884,2.955839519,2.955839519,2.974935976,2.253147737,2.392858334,2.413541947,3.500794292,2.392858334,2.392858334
235,1.235568047,1.235568047,1.235568047,1.235568047,1.235568047,1.169813823,1.169813823,1.723317538,1.214179887,1.107709339,1.028530529,1.409480044,1.129786853,1.129786853,1.102588856,0.825424947,0.806169385,0.749098169,1.11168689,1.232952233,1.232952233,1.258160796,0.93136864,0.945017817,0.883186799,1.381746464,1.154250811,1.154250811
236,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.518793938,0.384929877,0.343557748,0.355572935,0.409183133,0.605284139,0.605284139,0.484255193,0.370254116,0.329961711,0.329459837,0.479910091,0.544311345,0.544311345,0.434709186,0.334757326,0.299170756,0.309346138,0.413181574,0.618869683,0.618869683
237,3.579716458,3.579716458,3.579716458,3.579716458,3.579716458,3.38921179,3.38921179,3.689690461,2.592942459,2.64747476,2.559476383,3.082497219,3.434407508,3.434407508,3.192876795,2.44638968,2.23238857,2.145527046,3.143405178,3.378047879,3.378047879,2.96562632,2.269260969,2.130996598,2.049425893,2.856197263,3.35889063,3.35889063
239,1.524805991,1.524805991,1.524805991,1.524805991,1.524805991,1.443659156,1.443659156,1.909471749,1.433807048,1.201714876,1.151755469,1.275164497,1.466228452,1.466228452,1.837479691,0.959876211,0.875909795,1.057931562,1.393156893,1.525397689,1.525397689,2.061387843,1.029882476,0.868937382,0.981479449,1.237747846,1.495400727,1.495400727
240,4.527829582,4.527829582,4.527829582,4.286868411,4.527829582,4.286868411,4.286868411,4.527115901,3.064824563,2.853011359,4.400443088,3.011592836,4.400443088,4.400443088,3.812847604,2.788175858,2.633749765,4.621318326,3.594998932,4.621318326,4.621318326,3.350427156,2.399531363,2.260176869,4.480550333,2.90154413,4.480550333,4.480550333
242,1.29533684,1.29533684,1.29533684,1.29533684,1.29533684,1.226401851,1.226401851,1.219559699,0.904023689,0.981683338,0.76840437,0.920535938,1.481331827,1.481331827,1.238294302,1.05611939,0.998549045,0.822839587,1.205539787,1.261273392,1.261273392,1.0755606,0.88631245,0.945210571,0.709568723,0.985800095,1.395656949,1.395656949
243,0.722276664,0.722276664,0.722276664,0.722276664,0.722276664,0.683838682,0.683838682,0.80009416,0.601711465,0.563401535,0.551002135,0.630208842,0.751425648,0.751425648,0.620886525,0.530225755,0.524423108,0.525061066,0.754843234,0.727065182,0.727065182,0.64504668,0.570062127,0.558605074,0.554387558,0.759000482,0.742096698,0.742096698
244,0.668232765,0.668232765,0.668232765,0.668232765,0.668232765,0.632670881,0.632670881,0.710687413,0.470400664,0.457709562,0.483421788,0.566810432,0.750796904,0.750796904,0.567186374,0.411160368,0.384560351,0.382848674,0.547391696,0.730333779,0.730333779,0.556794986,0.387075037,0.374873093,0.369898093,0.479709932,0.801632565,0.801632565
245,1.962553887,1.962553887,1.962553887,1.962553887,1.962553887,1.858111068,1.858111068,2.177121763,1.475502265,1.296753454,1.333629985,1.638421016,2.062593437,2.062593437,1.884044727,1.377723048,1.269002664,1.267531821,1.846359537,2.047691807,2.047691807,1.789054735,1.261978779,1.151226537,1.15916726,1.614225977,2.088839643,2.088839643
246,1.52657716,1.445336067,1.445336067,1.445336067,1.445336067,1.445336067,1.445336067,2.018617818,1.279492541,1.279492541,1.279492541,1.279492541,1.279492541,1.279492541,1.393784714,1.378919935,1.378919935,1.378919935,1.378919935,1.378919935,1.378919935,1.673341281,1.291299084,1.291299084,1.291299084,1.291299084,1.291299084,1.291299084
247,2.619801322,2.619801322,2.619801322,2.619801322,2.619801322,2.480381235,2.480381235,3.383304861,2.464437112,2.10630588,2.102989178,2.450571318,2.284839441,2.284839441,2.308803896,1.833397119,1.565401565,1.574515345,2.215169083,2.698112157,2.698112157,2.561898431,1.999271061,1.713778918,1.686802788,2.304156159,2.376759039,2.376759039
248,1.593619007,1.593619007,1.593619007,1.593619007,1.593619007,1.508810095,1.508810095,1.934285585,1.465365428,1.640084407,1.330607641,1.539938064,1.423040308,1.423040308,1.559935302,1.130816257,1.105860121,1.055454712,1.496671267,1.683124235,1.683124235,1.565139058,1.160897283,1.264084104,1.138504856,1.40858667,1.547702052,1.547702052
249,0.99805467,0.99805467,0.99805467,0.99805467,0.99805467,0.944940387,0.944940387,1.102019855,0.717232768,0.810424552,0.669284239,0.790107513,1.09317801,1.09317801,0.940519074,0.681793827,0.666747227,0.627263492,0.907695167,1.021900841,1.021900841,0.798812854,0.602183125,0.692323224,0.625546729,0.764960937,1.129962793,1.129962793
250,1.114959982,1.114959982,1.114959982,1.114959982,1.114959982,1.055624254,1.055624254,1.392502072,1.020917509,0.946619508,0.936329524,1.056873499,1.080548829,1.080548829,0.913831984,0.683236254,0.639034291,0.63618995,0.90961552,1.219170634,1.219170634,1.069828753,0.800798671,0.748355513,0.738413969,0.997969616,1.139300544,1.139300544
251,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.804498998,0.58195008,0.495021151,0.51908675,0.621407691,0.48992631,0.48992631,0.518058478,0.401248269,0.319428751,0.315101425,0.45526802,0.539282281,0.539282281,0.604344258,0.505748079,0.39423922,0.397669216,0.548317159,0.52900148,0.52900148
252,0.779087234,0.779087234,0.779087234,0.779087234,0.779087234,0.737625918,0.737625918,0.934520838,0.586581408,0.636634517,0.533382531,0.640402743,0.863802758,0.863802758,0.695933981,0.520322482,0.486660224,0.472817105,0.670889809,0.833389085,0.833389085,0.718079344,0.456854003,0.503387974,0.415663765,0.570651291,0.92686536,0.92686536
253,0.594121498,0.594121498,0.562503653,0.594121498,0.594121498,0.562503653,0.562503653,0.944172497,0.63945552,0.534919469,0.667797164,0.653520148,0.534919469,0.534919469,0.718960216,0.52118309,0.535988034,0.49030318,0.481564431,0.535988034,0.535988034,0.916236139,0.621403946,0.517936841,0.72125739,0.576498031,0.517936841,0.517936841
254,1.095245009,1.095245009,1.095245009,1.095245009,1.095245009,1.036958469,1.036958469,1.206085354,0.854822733,0.809266829,0.774903159,0.883985895,1.213293661,1.213293661,1.095879115,0.794416229,0.743021477,0.777829225,1.071303303,1.095433022,1.095433022,0.978632328,0.705425913,0.669423621,0.718973172,0.945665162,1.221516891,1.221516891
255,1.143348607,1.143348607,1.082502099,1.143348607,1.143348607,1.082502099,1.082502099,1.441362603,1.160075395,1.047689746,0.873693012,1.049024995,1.047689746,1.047689746,0.984679678,0.739592779,1.189356614,0.648635957,0.950314576,1.189356614,1.189356614,1.106936532,0.958075836,1.108949899,0.714944143,0.977657662,1.108949899,1.108949899
256,1.742127428,1.742127428,1.742127428,1.742127428,1.742127428,1.649415223,1.649415223,1.741523862,1.249703365,1.148344258,1.288792968,1.756182611,1.909752931,1.909752931,1.810621084,1.160683193,1.084588308,1.080760831,1.545256767,1.80088398,1.80088398,1.634035057,0.997641194,0.952762026,1.076539614,1.48078887,1.943710765,1.943710765
257,2.701506886,2.701506886,2.701506886,2.701506886,2.701506886,2.557738607,2.557738607,3.441749186,2.152077477,2.422996069,2.259229471,2.873429481,2.428860694,2.428860694,3.448982187,1.660951939,1.966132237,1.891380749,2.711245891,2.559618388,2.559618388,3.324041315,1.68937661,1.971383232,1.877131455,2.622246253,2.456573658,2.456573658
