R0000100,RISK1_1993,RISK1_2002,RISK1_2004,RISK1_2006,RISK1_2010,RISK1_2012,RISK1_2014,RISK2_1993,RISK2_2002,RISK2_2004,RISK2_2006,RISK2_2010,RISK2_2012,RISK2_2014,RISK3_1993,RISK3_2002,RISK3_2004,RISK3_2006,RISK3_2010,RISK3_2012,RISK3_2014,RISK4_1993,RISK4_2002,RISK4_2004,RISK4_2006,RISK4_2010,RISK4_2012,RISK4_2014
4085,0.882358107,0.882358107,0.882358107,0.882358107,0.882358107,0.838688188,0.838688188,1.01643892,0.85754053,0.762470563,0.640696467,0.777242925,0.959368945,0.959368945,0.872055213,0.750010198,0.661336957,0.559620129,0.869659053,0.97086064,0.97086064,0.81856205,0.803257042,0.657854678,0.520603893,0.767790417,1.030455016,1.030455016
4086,0.873071805,0.829861487,0.829861487,0.829861487,0.873071805,0.829861487,0.829861487,1.106934976,0.764789899,0.764789899,0.764789899,0.891898916,0.764789899,0.764789899,0.744185734,0.792319053,0.792319053,0.792319053,0.742140923,0.792319053,0.792319053,0.937970506,0.756604159,0.756604159,0.756604159,0.884421769,0.756604159,0.756604159
4088,1.253594304,1.253594304,1.253594304,1.253594304,1.253594304,1.191551058,1.191551058,1.627224801,1.295773353,1.18835295,1.151106662,1.371079151,1.226358703,1.226358703,1.349829764,1.031183753,0.924912952,0.895169573,1.411169382,1.487558625,1.487558625,1.621244931,0.968804003,1.091907623,1.05030666,1.566493708,1.362974412,1.362974412
4089,0.882358107,0.882358107,0.882358107,0.882358107,0.882358107,0.838688188,0.838688188,1.030106965,0.752711303,0.722926448,0.724948658,0.779366045,0.976040739,0.976040739,0.906463231,0.668250435,0.630633289,0.581700634,0.917008519,0.994125325,0.994125325,0.93500141,0.614272387,0.650090185,0.605326889,0.884916659,1.047670887,1.047670887
4090,0.924046188,0.924046188,0.878313031,0.924046188,0.924046188,0.878313031,0.878313031,1.004984772,0.858887393,0.804498059,0.748509019,0.882396903,0.804498059,0.804498059,0.681087576,0.584164427,0.756905222,0.527881933,0.814282583,0.756905222,0.756905222,0.760362614,0.541447413,0.753555672,0.590939819,0.862706416,0.753555672,0.753555672
4091,1.370762284,1.370762284,1.302920127,1.370762284,1.370762284,1.302920127,1.302920127,1.547392554,1.141332473,1.297250208,0.979330483,1.20568311,1.297250208,1.297250208,1.076740331,0.801649777,1.374086827,0.654932355,1.084427839,1.374086827,1.374086827,1.171087139,0.783052287,1.336289125,0.71939563,1.121991604,1.336289125,1.336289125
4092,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.546880196,0.436354221,0.397819013,0.390884352,0.463380512,0.487313565,0.487313565,0.461164016,0.34428662,0.303603453,0.30289346,0.464456548,0.48895757,0.48895757,0.486758431,0.329655817,0.327470446,0.323258724,0.470893164,0.50324687,0.50324687
4093,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,0.763817813,0.600181186,0.560573162,0.537784683,0.629755895,0.617950581,0.617950581,0.812896666,0.486563361,0.441956858,0.422385162,0.656393615,0.573353028,0.573353028,0.830044904,0.419247142,0.479769028,0.455602605,0.66912081,0.597098622,0.597098622
4094,1.184855436,1.184855436,1.184855436,1.184855436,1.184855436,1.126214234,1.126214234,1.264702567,0.944882263,1.060146593,1.002305679,1.043461902,1.070698913,1.070698913,1.073270026,0.771162014,0.754085063,0.695573428,1.080932757,0.996242938,0.996242938,1.106949703,0.716635244,0.80163561,0.739981459,1.062228536,1.013352009,1.013352009
4095,1.233325677,1.233325677,1.233325677,1.233325677,1.233325677,1.172285572,1.172285572,1.266523703,1.160022658,1.052665883,1.026603367,1.194804415,1.145033493,1.145033493,1.073813315,0.81807818,0.735784519,0.712123137,1.114562411,1.069227017,1.069227017,1.082866097,0.951279946,0.767129736,0.739288606,1.089339539,1.065746602,1.065746602
4097,1.417218317,1.417218317,1.417218317,1.417218317,1.417218317,1.347076945,1.347076945,1.489887956,1.046137285,1.000965875,0.982394073,1.145221077,1.587205297,1.587205297,1.323185956,0.904422522,0.888467307,0.86053934,1.328983299,1.32147007,1.32147007,1.252244264,0.766879065,0.836696577,0.807107377,1.178711469,1.500939139,1.500939139
4098,0.840498051,0.840498051,0.840498051,0.840498051,0.798899883,0.798899883,0.798899883,1.025571436,0.787676989,0.725109956,0.739115112,0.734530328,0.734530328,0.734530328,0.704948244,0.521119504,0.472435505,0.452383314,0.768749615,0.768749615,0.768749615,0.840031605,0.558678306,0.567750842,0.534897554,0.710643035,0.710643035,0.710643035
4099,0.681075488,0.681075488,0.647367507,0.681075488,0.647367507,0.647367507,0.647367507,0.682232607,0.555492916,0.653263464,0.493870184,0.653263464,0.653263464,0.653263464,0.587739553,0.438782856,0.611978914,0.380906954,0.611978914,0.611978914,0.611978914,0.540038577,0.458432894,0.648383629,0.355805728,0.648383629,0.648383629,0.648383629
4100,0.978346006,0.978346006,0.978346006,0.978346006,0.978346006,0.929925427,0.929925427,0.851802465,0.942788545,0.987083187,0.787295193,0.913294422,0.981555483,0.981555483,0.864790045,0.749078735,0.662376729,0.706414862,1.02792538,0.97061369,0.97061369,0.797008293,0.745025142,0.690460743,0.673698483,0.959608353,1.049056141,1.049056141
4101,2.979735184,2.832261282,2.979735184,2.832261282,2.979735184,2.832261282,2.832261282,3.752999581,2.692930713,2.511419482,2.692930713,3.052030431,2.692930713,2.692930713,2.460035041,2.811224611,1.664751263,2.811224611,2.546395532,2.811224611,2.811224611,2.675035603,2.676892943,1.797748424,2.676892943,2.612586212,2.676892943,2.676892943
4102,1.184855436,1.184855436,1.184855436,1.184855436,1.184855436,1.126214234,1.126214234,1.360633562,1.033316924,0.912359687,0.989998889,1.106935327,1.099120568,1.099120568,1.048054144,0.78243533,0.689977634,0.722270719,1.08767076,1.017109839,1.017109839,1.129862426,0.754796086,0.743167511,0.779931088,1.103278539,1.005549902,1.005549902
4103,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.490622247,0.367494359,0.349190137,0.358720204,0.409101596,0.528848971,0.528848971,0.410484899,0.343144391,0.323805044,0.335309865,0.494338967,0.485934863,0.485934863,0.38886565,0.265860982,0.313569343,0.321251667,0.450773173,0.544069565,0.544069565
4104,0.591834004,0.591834004,0.591834004,0.562542787,0.562542787,0.591834004,0.562542787,0.745880801,0.545419076,0.525219929,0.529991526,0.529991526,0.547979558,0.529991526,0.479321914,0.365168502,0.328434784,0.56054527,0.401932957,0.56054527,0.56054527,0.591092102,0.406553365,0.405044405,0.547162351,0.547162351,0.446250461,0.547162351
4105,0.776237713,0.776237713,0.776237713,0.776237713,0.776237713,0.737819936,0.737819936,0.804443096,0.674009557,0.640088273,0.713877704,0.722584857,0.914171092,0.914171092,0.849581124,0.604445078,0.569364192,0.559997566,0.847246717,1.010217988,1.010217988,0.824193961,0.475487707,0.560028191,0.563985052,0.784006123,1.136896343,1.136896343
4106,0.978346006,0.978346006,0.978346006,0.978346006,0.978346006,0.929925427,0.929925427,1.32802035,1.052357351,0.983342735,0.986472639,1.127566034,0.815106723,0.815106723,0.977831205,0.810892552,0.741606691,0.757875264,1.150880315,0.882807773,0.882807773,1.185905309,0.795238258,0.912117131,0.920983698,1.322859958,0.807192749,0.807192749
4107,1.345709389,1.345709389,1.345709389,1.345709389,1.345709389,1.279107157,1.279107157,1.760440277,1.325729356,1.198306799,1.190487878,1.357361274,1.347769999,1.347769999,1.352489439,1.224131171,1.111906915,1.103160266,1.66320776,1.354646768,1.354646768,1.445061747,1.070600455,1.180281394,1.161822228,1.658143517,1.405137919,1.405137919
4108,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.578206007,0.452842422,0.401931006,0.396159021,0.451631779,0.480485983,0.480485983,0.469548873,0.388665403,0.311333387,0.305373009,0.471606131,0.475071151,0.475071151,0.500522896,0.391169859,0.331382337,0.325253627,0.472999399,0.486388662,0.486388662
4109,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.565499114,0.445676912,0.424979886,0.401609227,0.465720916,0.475853044,0.475853044,0.47834077,0.365421806,0.343907039,0.321487589,0.492968768,0.467116516,0.467116516,0.480964093,0.411518023,0.347088578,0.323605528,0.469558452,0.483476585,0.483476585
4110,0.882358107,0.882358107,0.882358107,0.882358107,0.882358107,0.838688188,0.838688188,1.108521829,0.661438305,0.666311663,0.810492966,0.911675836,0.96302424,0.96302424,0.897256204,0.638364108,0.60238641,0.688083028,1.003356372,0.976256953,0.976256953,0.889984465,0.564253878,0.578450324,0.683490082,0.959124701,1.073175679,1.073175679
4111,2.897250585,2.897250585,2.897250585,2.897250585,2.897250585,2.753859035,2.753859035,4.198872048,2.998188415,2.625933495,2.782540886,3.379309353,2.623439065,2.623439065,2.76255155,2.063953697,1.800847952,1.796636577,2.794689537,3.365352926,3.365352926,3.280964844,1.925723932,2.10182037,2.118645867,3.200684699,3.035542192,3.035542192
4112,2.203292919,2.203292919,2.094246919,2.203292919,2.203292919,2.094246919,2.094246919,2.273392618,1.813757691,2.093574917,1.740558006,1.931485624,2.093574917,2.093574917,1.635410206,1.40153223,2.003209036,1.283162133,1.94668789,2.003209036,2.003209036,1.599626288,1.226159519,2.125887449,1.266282851,1.824560677,2.125887449,2.125887449
4113,0.805588375,0.805588375,0.765717966,0.805588375,0.805588375,0.765717966,0.765717966,0.930375095,0.826321475,0.705425389,0.665305638,0.769124354,0.705425389,0.705425389,0.801483694,0.598355688,0.646755499,0.528219101,0.801362276,0.646755499,0.646755499,0.876981146,0.666481968,0.630440711,0.58311397,0.839070496,0.630440711,0.630440711
4114,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.606145975,0.463546332,0.39921118,0.395628011,0.477684403,0.474289344,0.474289344,0.463276549,0.319797777,0.304994221,0.304280976,0.473312673,0.492912241,0.492912241,0.514689368,0.33160086,0.336857179,0.333315012,0.494349554,0.492197744,0.492197744
4115,1.079481597,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.19425436,0.954030956,0.954030956,0.954030956,0.954030956,0.954030956,0.954030956,0.826197383,0.95443438,0.95443438,0.95443438,0.95443438,0.95443438,0.95443438,0.84282367,0.961729678,0.961729678,0.961729678,0.961729678,0.961729678,0.961729678
4116,3.046787445,3.046787445,3.046787445,3.046787445,3.046787445,2.895994974,2.895994974,3.845179547,2.819497405,2.808835051,2.646522107,2.917326637,2.958752989,2.958752989,3.767560086,2.685446562,2.529407971,2.450247944,3.784067091,2.471334505,2.471334505,3.893281709,2.229088428,2.6501556,2.539322942,3.752827664,2.597621255,2.597621255
4117,2.748740813,2.748740813,2.612699351,2.748740813,2.748740813,2.612699351,2.612699351,3.336856926,2.40475229,2.439127535,2.097327684,2.524961686,2.439127535,2.439127535,2.07555104,1.530109372,2.530542847,1.575836958,2.134760771,2.530542847,2.530542847,2.314483115,1.348575259,2.4608131,1.784393211,2.241873418,2.4608131,2.4608131
4118,2.060716117,2.060716117,1.958726569,1.958726569,1.958726569,1.958726569,1.958726569,2.870047307,2.27338559,1.876530632,1.876530632,1.876530632,1.876530632,1.876530632,1.878850001,1.398832792,2.318255301,2.318255301,2.318255301,2.318255301,2.318255301,2.303603254,1.38866908,2.167629189,2.167629189,2.167629189,2.167629189,2.167629189
4119,1.420615354,1.350305854,1.350305854,1.350305854,1.420615354,1.350305854,1.350305854,1.618813972,1.30248612,1.30248612,1.30248612,1.65178059,1.30248612,1.30248612,1.114659337,1.452979702,1.452979702,1.452979702,1.180644254,1.452979702,1.452979702,1.341598832,1.348452691,1.348452691,1.348452691,1.387645735,1.348452691,1.348452691
4120,1.007479159,1.007479159,1.007479159,0.957616714,1.007479159,0.957616714,0.957616714,1.126807317,0.850525725,0.886984381,1.144955759,0.903089601,1.144955759,1.144955759,1.02912188,0.756651277,0.69323343,1.27436033,1.060593152,1.27436033,1.27436033,1.061563417,0.699497727,0.732550947,1.327176428,1.028609925,1.327176428,1.327176428
4121,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.448343329,0.411583277,0.399070606,0.363587369,0.437101945,0.512286218,0.512286218,0.425694328,0.352365147,0.331914519,0.280594496,0.409160326,0.498275452,0.498275452,0.403243527,0.30248607,0.33817565,0.274725384,0.376679878,0.543875535,0.543875535
4122,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.626638593,0.458516614,0.467510169,0.460795487,0.587425851,0.439101707,0.439101707,0.465152247,0.33483904,0.315383128,0.326588718,0.471822233,0.48250102,0.48250102,0.55841996,0.344290643,0.390568492,0.391430376,0.569054787,0.45754607,0.45754607
4123,0.75622161,0.79559755,0.79559755,0.79559755,0.79559755,0.75622161,0.75622161,0.796569638,0.720175957,0.688510386,0.692939064,0.860688297,0.796569638,0.796569638,0.813814498,0.881239273,0.53699183,0.528628249,0.821497153,0.813814498,0.813814498,0.890693622,0.677960133,0.530993814,0.523841519,0.777233184,0.890693622,0.890693622
4124,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.603575857,0.442966935,0.409736882,0.389600616,0.454481084,0.478413351,0.478413351,0.583049922,0.398525603,0.397381278,0.374158044,0.577238523,0.419995073,0.419995073,0.612158606,0.340190699,0.425180903,0.399365071,0.582156638,0.443318219,0.443318219
4125,1.59717388,1.59717388,1.518126096,1.59717388,1.59717388,1.518126096,1.518126096,1.58914973,1.310901744,1.682870693,1.410814037,1.254082322,1.682870693,1.682870693,1.483060774,1.275504909,1.557973771,1.107264521,1.489558585,1.557973771,1.557973771,1.432162701,0.995607272,1.763453455,1.12395051,1.357925109,1.763453455,1.763453455
4126,1.782649516,1.782649516,1.694422118,1.694422118,1.782649516,1.694422118,1.694422118,2.15286014,1.47286001,1.928229227,1.928229227,1.768247586,1.928229227,1.928229227,2.171497963,1.605238329,1.928769316,1.928769316,2.231456999,1.928769316,1.928769316,2.093484351,1.220831663,2.126730694,2.126730694,2.068660279,2.126730694,2.126730694
4127,1.804634018,1.715318558,1.715318558,1.715318558,1.715318558,1.715318558,1.715318558,2.108713308,1.625587417,1.625587417,1.625587417,1.625587417,1.625587417,1.625587417,2.13341117,1.497073755,1.497073755,1.497073755,1.497073755,1.497073755,1.497073755,2.226029583,1.479364608,1.479364608,1.479364608,1.479364608,1.479364608,1.479364608
4128,2.687620184,2.687620184,2.687620184,2.687620184,2.687620184,2.554603721,2.554603721,3.50184351,2.431515435,2.305950468,2.582978907,2.730259442,2.927036662,2.927036662,4.29634223,2.071068954,1.947258133,1.915223736,2.91834661,3.220184228,3.220184228,4.522574362,1.985032726,2.085246262,2.086695288,2.893239673,3.123965348,3.123965348
4129,1.204721688,1.204721688,1.204721688,1.204721688,1.204721688,1.14509726,1.14509726,1.491324273,1.090744391,1.195699975,1.015151435,1.184695318,1.231100409,1.231100409,1.294643984,0.893687084,0.866921731,0.850324792,1.313208351,1.422649184,1.422649184,1.393974907,0.8722828,0.963346056,0.913313357,1.334218067,1.39163727,1.39163727
4130,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.601264923,0.462142944,0.449161141,0.435383381,0.509008218,0.454942374,0.454942374,0.419515031,0.360803475,0.327679531,0.313213132,0.486738452,0.484439708,0.484439708,0.484835147,0.373629545,0.375504178,0.358120918,0.525715895,0.474520009,0.474520009
4131,2.054212031,2.054212031,2.054212031,2.054212031,2.054212031,1.952544384,1.952544384,2.166417902,1.652191402,1.558607763,1.583021781,1.703986051,1.952383379,1.952383379,2.155818842,1.638249565,1.533907871,1.588181466,2.31101032,1.217550953,1.217550953,2.060640861,1.246712765,1.462377507,1.491370808,2.102825957,1.447075824,1.447075824
4132,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.556119865,0.370771203,0.33702151,0.332676995,0.385616082,0.531294394,0.531294394,0.467795883,0.332819211,0.325449115,0.308345547,0.446864736,0.486345258,0.486345258,0.454039812,0.284946484,0.304295552,0.290063231,0.403163476,0.538712732,0.538712732
4133,0.846371308,0.846371308,0.846371308,0.846371308,0.846371308,0.804482458,0.804482458,0.919053255,0.727474283,0.679703896,0.642964688,0.672206735,0.848410852,0.848410852,0.743215287,0.562322037,0.500677709,0.514023482,0.759676627,0.828266245,0.828266245,0.747635301,0.638643304,0.510093664,0.515627542,0.711124746,0.838187389,0.838187389
4134,0.938920918,0.938920918,0.938920918,0.938920918,0.938920918,0.892451576,0.892451576,1.20526499,0.880764158,0.762275399,0.803714009,0.974280739,0.817430018,0.817430018,0.879085002,0.649846771,0.57305661,0.571716487,0.882936582,0.790568176,0.790568176,0.973263409,0.570752624,0.6251212,0.628641898,0.92897913,0.789100115,0.789100115
4135,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.629440439,0.509966426,0.450159338,0.44502446,0.537166345,0.442326515,0.442326515,0.568570664,0.420304987,0.37063899,0.369772232,0.584269941,0.422564001,0.422564001,0.635285905,0.423361231,0.415132584,0.410487934,0.613461082,0.423101251,0.423101251
4136,0.779880842,0.779880842,0.779880842,0.779880842,0.741282758,0.741282758,0.741282758,0.936120626,0.643220795,0.719672826,0.666305723,0.83173521,0.83173521,0.83173521,0.785878685,0.549332598,0.531856543,0.515744055,0.937481125,0.937481125,0.937481125,0.810985416,0.558207572,0.559500131,0.54770312,0.947754015,0.947754015,0.947754015
4137,2.50996394,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,3.246878372,2.302942891,2.302942891,2.302942891,2.302942891,2.302942891,2.302942891,2.944512967,2.246512446,2.246512446,2.246512446,2.246512446,2.246512446,2.246512446,3.363929535,2.146351807,2.146351807,2.146351807,2.146351807,2.146351807,2.146351807
4138,0.999109382,0.999109382,0.999109382,0.949661177,0.949661177,0.949661177,0.949661177,1.345713537,1.124654687,1.061517687,0.842240114,0.842240114,0.842240114,0.842240114,1.247412108,0.600877655,0.590277375,0.942939215,0.942939215,0.942939215,0.942939215,1.462596721,0.743098463,0.721390573,0.8569339,0.8569339,0.8569339,0.8569339
4139,0.603751046,0.573870027,0.603751046,0.603751046,0.573870027,0.573870027,0.573870027,0.734734202,0.592865115,0.501575919,0.534193679,0.592865115,0.592865115,0.592865115,0.730168389,0.580627773,0.475981072,0.482076364,0.580627773,0.580627773,0.580627773,0.792839835,0.576932066,0.520127405,0.539251039,0.576932066,0.576932066,0.576932066
4140,1.212190431,1.152196357,1.212190431,1.152196357,1.152196357,1.152196357,1.152196357,1.140186474,1.246913929,0.81296304,1.246913929,1.246913929,1.246913929,1.246913929,1.268254301,0.978490255,0.854316963,0.978490255,0.978490255,0.978490255,0.978490255,1.131245958,1.063759951,0.767601517,1.063759951,1.063759951,1.063759951,1.063759951
4141,2.066439499,2.066439499,1.964166687,2.066439499,2.066439499,1.964166687,1.964166687,2.32764933,2.008172763,1.704640551,1.752144888,2.103834078,1.704640551,1.704640551,1.778681872,1.342061679,1.660096274,1.196667966,1.778412417,1.660096274,1.660096274,2.06794088,1.310007499,1.54966421,1.415841458,2.062461217,1.54966421,1.54966421
4142,1.531739088,1.531739088,1.531739088,1.531739088,1.455929821,1.455929821,1.455929821,1.646217241,1.204306182,0.989765386,1.036693138,1.588177589,1.588177589,1.588177589,1.436480514,0.946856701,0.835654163,0.763817167,1.284604721,1.284604721,1.284604721,1.390854088,0.832426352,0.790018006,0.737134883,1.429071657,1.429071657,1.429071657
4143,1.437920707,1.437920707,1.437920707,1.437920707,1.437920707,1.366754727,1.366754727,1.879647854,1.315471233,1.312929258,1.265371127,1.475995952,1.377159307,1.377159307,1.545699833,1.066989839,1.086016684,1.015218782,1.56786418,1.350597726,1.350597726,1.727513895,0.938755921,1.183604322,1.109553357,1.62068054,1.334660604,1.334660604
4145,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.580697198,0.398872654,0.35887073,0.336198788,0.392124164,0.516763272,0.516763272,0.444796681,0.352455458,0.292807296,0.288267393,0.451174781,0.496892251,0.496892251,0.437276875,0.299812627,0.289398828,0.274836372,0.405211726,0.544867779,0.544867779
4147,0.776237713,0.776237713,0.776237713,0.776237713,0.776237713,0.737819936,0.737819936,0.873268747,0.69670982,0.648331823,0.631184043,0.852124213,0.89054163,0.89054163,0.880477956,0.624110952,0.610964566,0.583908502,0.920489062,0.943545886,0.943545886,0.883178168,0.575603849,0.620405067,0.59155805,0.901943935,0.990729737,0.990729737
4148,1.030965111,1.030965111,1.030965111,1.030965111,1.030965111,0.979940293,0.979940293,0.99192268,0.780279457,0.782294578,0.73508724,0.856377128,1.092864002,1.092864002,0.873542055,0.64226281,0.606151737,0.579308805,0.906691252,0.938966193,0.938966193,0.847438657,0.507380338,0.586703182,0.558469372,0.819668813,1.057779789,1.057779789
4149,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.515904755,0.406008571,0.366750508,0.371518072,0.415649989,0.511375742,0.511375742,0.581213142,0.44400973,0.402529476,0.417574346,0.577308622,0.405299481,0.405299481,0.543898115,0.346654243,0.376499678,0.384710016,0.512238068,0.466765006,0.466765006
4150,1.420615354,1.350305854,1.350305854,1.350305854,1.420615354,1.350305854,1.350305854,1.487475739,1.368099965,1.368099965,1.368099965,1.352224967,1.368099965,1.368099965,1.256191951,1.358082741,1.358082741,1.358082741,1.495290692,1.358082741,1.358082741,1.171507956,1.41842999,1.41842999,1.41842999,1.324834134,1.41842999,1.41842999
4151,0.97269359,0.97269359,0.97269359,0.97269359,0.97269359,0.924552762,0.924552762,0.974601773,0.820647395,0.713852299,0.710251751,0.782974765,1.170560197,1.170560197,0.95192383,0.699892204,0.684393483,0.631289419,0.945528921,1.128510959,1.128510959,0.884122895,0.691527984,0.633505162,0.591379246,0.832204095,1.239752632,1.239752632
4152,0.643878097,0.643878097,0.643878097,0.643878097,0.643878097,0.612011099,0.612011099,0.61821766,0.478021487,0.468264563,0.460564393,0.942055659,0.717823883,0.717823883,0.615968179,0.470560359,0.442855399,0.408492972,0.639342956,0.696786275,0.696786275,0.591864728,0.407929634,0.408545133,0.382824565,0.650580712,0.773106487,0.773106487
4153,1.576855417,1.576855417,1.49881324,1.576855417,1.576855417,1.49881324,1.49881324,1.95170061,1.323136901,1.88037588,1.264425723,1.528237842,1.88037588,1.88037588,1.796033651,1.55571936,1.866714544,1.405830455,2.119536203,1.866714544,1.866714544,1.720194173,1.325245097,2.066680713,1.312553696,1.901920584,2.066680713,2.066680713
4154,0.591834004,0.591834004,0.562542787,0.591834004,0.591834004,0.562542787,0.562542787,0.627515237,0.422724671,0.599676943,0.38693038,0.49176476,0.599676943,0.599676943,0.563597804,0.361652052,0.55312604,0.32464529,0.47832675,0.55312604,0.55312604,0.539999648,0.304422706,0.609258713,0.298639657,0.427737797,0.609258713,0.609258713
4155,0.915441087,0.915441087,0.870133816,0.870133816,0.870133816,0.870133816,0.870133816,1.050188538,0.942188792,0.738872546,0.738872546,0.738872546,0.738872546,0.738872546,0.68557059,0.485954374,0.737620593,0.737620593,0.737620593,0.737620593,0.737620593,0.846532305,0.611441695,0.696971174,0.696971174,0.696971174,0.696971174,0.696971174
4156,1.051297139,1.051297139,1.051297139,1.051297139,1.051297139,0.999266042,0.999266042,1.287425816,0.995772034,0.888137051,0.905376019,1.236601065,0.983989844,0.983989844,1.006203588,0.751191378,0.662425672,0.693429241,1.013387492,1.110045051,1.110045051,1.115061751,0.66932982,0.739224616,0.762488813,1.220248988,1.093866552,1.093866552
4158,2.729155708,2.729155708,2.594083557,2.729155708,2.729155708,2.594083557,2.594083557,3.64818808,3.335761912,2.434655177,2.43405728,2.651060243,2.434655177,2.434655177,3.382389113,2.665121956,2.501810285,1.687876592,2.436800358,2.501810285,2.501810285,3.712332574,3.275763189,2.213297853,1.990216745,2.586102381,2.213297853,2.213297853
4159,3.423953878,3.423953878,3.423953878,3.423953878,3.423953878,3.254494578,3.254494578,4.096026737,3.192981016,3.035238636,3.003948489,3.525199252,3.644662111,3.644662111,3.503677775,2.580818437,2.431205639,2.386615241,3.610822707,4.000840809,4.000840809,3.737935044,2.490002586,2.624410628,2.563180659,3.694087571,3.818477809,3.818477809
4161,1.76161547,1.76161547,1.76161547,1.76161547,1.76161547,1.674429096,1.674429096,2.679265872,1.895807588,1.745405302,1.783769234,2.107063388,1.914045491,1.914045491,2.809513518,2.278729652,2.150302247,2.185608972,3.274714597,2.003807392,2.003807392,3.029623278,1.9835618,2.270631974,2.296511181,3.295407335,2.009538561,2.009538561
4162,1.079481597,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,1.026055586,0.885093177,1.011326485,1.011326485,1.011326485,1.011326485,1.011326485,1.011326485,0.823746763,0.9550479,0.9550479,0.9550479,0.9550479,0.9550479,0.9550479,0.72822881,0.990840728,0.990840728,0.990840728,0.990840728,0.990840728,0.990840728
4163,1.084964228,1.084964228,1.084964228,1.084964228,1.084964228,1.031266869,1.031266869,1.196421263,0.907995821,0.865211875,0.843379486,0.948420837,1.266064468,1.266064468,1.169602649,0.840378574,0.783191337,0.76819739,1.1353209,1.197316527,1.197316527,1.099649835,0.71500859,0.747942437,0.727485521,1.01657093,1.347783824,1.347783824
4164,2.349527092,2.349527092,2.349527092,2.349527092,2.233243629,2.233243629,2.233243629,2.684012075,2.398666986,1.975760943,2.264823291,1.708114072,1.708114072,1.708114072,1.77557958,1.439710504,1.196059617,1.211462345,1.573456511,1.573456511,1.573456511,2.118297173,1.423380521,1.450119109,1.525774246,1.39733149,1.39733149,1.39733149
4165,1.068541237,1.068541237,1.068541237,1.124179446,1.124179446,1.068541237,1.068541237,1.044931371,1.044931371,1.044931371,1.201695547,1.219041435,1.044931371,1.044931371,1.209649582,1.209649582,1.209649582,0.682377152,1.059330796,1.209649582,1.209649582,1.143560504,1.143560504,1.143560504,0.833828834,1.189429504,1.143560504,1.143560504
4166,1.470070899,1.470070899,1.397313732,1.470070899,1.397313732,1.397313732,1.397313732,2.001197611,1.417826064,1.60019152,1.560621377,1.60019152,1.60019152,1.60019152,2.366894853,1.340434961,1.803507935,1.275396165,1.803507935,1.803507935,1.803507935,2.505419909,1.335401367,1.769365053,1.422044386,1.769365053,1.769365053,1.769365053
4167,1.573226266,1.573226266,1.573226266,1.573226266,1.573226266,1.495363703,1.495363703,1.791997749,1.583490478,1.505865995,1.546754752,1.807544966,1.38278378,1.38278378,1.386321185,1.059060869,1.199836495,1.219363386,1.418372794,1.495272964,1.495272964,1.465257669,1.125633115,1.237147503,1.267239258,1.462861601,1.471854808,1.471854808
4168,1.244071944,1.244071944,1.244071944,1.182499981,1.244071944,1.182499981,1.182499981,1.583282215,1.325716969,1.338053435,0.947292444,1.639952858,0.947292444,0.947292444,1.114321486,0.8603537,0.773118681,1.116028468,1.164959024,1.116028468,1.116028468,1.337386037,0.998739164,0.939033198,0.980861674,1.354020557,0.980861674,0.980861674
4169,1.80529867,1.80529867,1.80529867,1.715950314,1.715950314,1.715950314,1.715950314,2.688283989,1.852133487,1.904135386,1.966618498,1.966618498,1.966618498,1.966618498,2.75301499,1.944625736,1.979302816,2.20467276,2.20467276,2.20467276,2.20467276,2.608353449,1.737913994,1.850349597,2.337125192,2.337125192,2.337125192,2.337125192
4170,1.312840136,1.312840136,1.312840136,1.312840136,1.312840136,1.247864678,1.247864678,1.702006928,1.17724528,1.103693254,1.063879607,1.19029593,1.270882273,1.270882273,1.230930289,0.905028833,0.843442186,0.816318746,1.268573003,1.33287829,1.33287829,1.297225058,1.042134127,0.868860428,0.834624838,1.210387505,1.307713726,1.307713726
