1187															6	52	52	0	1	0	1	0	0	1	4	42	11.198215	0	5	52	52	0	1	0	1	0	0	1	4	44	11.177453	0	3	52	44	0	1	0	1	0	0	1	4	46	11.314474	0	1	52	52	0	1	0	1	0	0	1	3	50	11.473145	0																													12	12	86394	0	0	1	1	0	1	1	1	1	0	0
1188	6	52	52	0	1	0	1	0	1	0	2	31	11.043097	0	3	52	52	0	1	0	1	0	1	0	1	40	11.09741	0	6	52	52	0	1	0	1	0	1	0	4	42	11.289782	0	3	52	50	0	1	0	1	0	1	0	1	44	11.957611	0	2	52	52	0	1	0	1	0	1	0	3	48	11.225244	0																													12	12	79064	0	0	0	1	1	1	1	1	1	0	0
1189	7	52	52	0	1	0	1	0	0	1	4	35	10.839581	0																																																																																					11	12	31096	0	1	1	1	1	0	0	0	0	0	0
1190	7	49	52	0	1	0	1	0	1	0	1	34	10.518673	0	10	52	52	0	1	0	1	0	1	0	1	43	10.799576	0	9	52	52	0	1	0	1	0	1	0	1	45	10.736397	0	7	52	52	0	1	0	1	0	1	0	1	47	11.472103	0	2	52	52	0	1	0	1	0	1	0	1	51	11.429543	0																													11	12	20717	0	1	0	1	1	1	1	1	1	0	0
1195																													6	16	52	0	1	0	1	0	0	1	2	42	10.781016	0															5	26	52	0	1	0	1	0	0	1	3	48	11.002517	0																													3	12	70028	0	1	1	1	0	0	1	0	1	0	0
1199	6	45	35	0	1	0	1	0	1	0	1	35	10.23996	0																													3	52	0	0	1	0	1	0	1	0	1	48	9.8521938	0	4	44	52	0	1	0	1	0	1	0	4	52	10.571317	0																													10	12	17116	0	0	1	0	1	0	0	1	1	0	0
1200	6	52	16	0	1	0	0	1	1	0	2	33	8.8181858	0	8	52	48	0	1	0	1	0	1	0	2	42	10.463103	0																																																																							12	6	49449	0	0	1	0	1	1	0	0	0	0	0
1202	6	52	52	0	1	0	1	0	0	1	4	34	10.043249	0	6	52	52	0	1	0	1	0	0	1	4	43	10.518673	0	4	52	52	0	1	0	1	0	0	1	4	45	10.463103	0	3	52	52	0	1	0	1	0	0	1	4	47	10.085809	0																													5	52	52	0	1	0	1	0	1	0	4	55	10.839581	0	6	3	16511	0	1	1	1	1	1	1	1	0	0	1
1205																													6	52	52	0	1	0	0	1	0	0	3	42	10.308952	0																																																									10	12	7028	0	0	0	0	0	0	1	0	0	0	0
1206																																																									2	52	0	0	1	0	1	0	0	0	3	49	9.4727049	0																													8	6	22441	0	1	1	1	0	0	0	0	1	0	0
1209	6	52	52	0	1	0	1	0	1	0	4	35	10.868568	0	4	52	0	0	1	0	1	0	1	0	4	44	10.704771	0	2	52	0	0	1	0	1	0	1	0	4	46	10.441617	0	3	52	0	0	1	0	1	0	1	0	4	48	10.568749	0																																											12	10	2921	0	1	1	1	1	1	1	1	0	0	0
1221	6	52	52	0	1	0	1	0	1	0	1	33	10.358504	0																																																																																					11	9	899	0	1	1	1	1	0	0	0	0	0	0
1222	6	52	52	0	1	0	1	0	1	0	3	30	10.308952	0	9	42	52	0	1	0	1	0	1	0	1	39	10.778956	0	7	52	52	0	1	0	1	0	1	0	1	41	10.933107	0	2	52	52	0	1	0	1	0	1	0	1	43	10.968198	0	2	52	52	0	1	0	1	0	1	0	2	47	11.066638	0																													11	9	7510	0	1	0	1	1	1	1	1	1	0	0
1224	6	52	52	0	1	0	0	0	1	0	4	34	9.9126453	0																																																																																					11	9	15040	0	1	1	0	1	0	0	0	0	0	0
1226	6	52	0	0	1	0	0	0	0	0	4	35	9.2336664	0	9	52	0	0	1	0	0	0	0	0	4	44	9.4659128	0	2	52	0	0	1	0	0	0	0	0	4	46	8.8548079	0																																																									11	7	12655	0	0	1	1	1	1	1	0	0	0	0
1231	7	50	50	0	1	0	0	0	0	1	4	30	9.392662	0	8	52	52	0	1	0	1	0	0	1	4	39	11.736069	0	5	52	52	0	1	0	1	0	0	1	4	41	11.695247	0	4	52	52	0	1	0	1	0	0	1	4	43	11.512925	0	2	52	52	0	1	0	1	0	0	1	4	47	11.856515	0																													16	19	86922	0	0	1	1	1	1	1	1	1	0	0
1233	6	26	52	0	1	0	1	0	1	0	4	34	10.788349	0	6	37	52	0	1	0	1	0	1	0	4	43	11.372514	0	5	32	52	0	1	0	1	0	1	0	4	45	11.194262	0	7	52	52	0	1	0	1	0	1	0	4	47	11.189271	0																																											12	12	36925	0	0	1	1	1	1	1	1	0	0	0
1234															7	52	52	0	0	1	1	0	0	0	2	41	11.652687	0																																											3	52	0	0	0	1	1	0	0	0	4	51	11.624109	0															12	13	17520	0	0	1	1	0	1	0	0	0	1	0
1235	7	52	52	0	0	1	1	0	1	0	4	31	11.018629	0																																											5	50	52	0	0	1	1	0	1	0	4	48	10.799576	0																													12	13	9121	0	0	0	1	1	0	0	0	1	0	0
1236	10	40	33	0	0	1	1	0	1	0	1	30	9.8464937	0	10	52	5	0	1	0	1	0	1	0	4	39	10.839581	0															4	40	52	0	1	0	1	0	1	0	2	43	11.156251	0	1	52	52	0	1	0	1	0	1	0	2	47	10.672276	0																													12	13	38073	0	0	1	1	1	1	0	1	1	0	0
1237	10	52	52	0	1	0	1	0	1	0	4	34	10.021271	0																																																																																					12	17	29091	0	0	0	1	1	0	0	0	0	0	0
1238	6	52	0	0	1	0	1	0	1	0	4	36	9.760252	0																													3	52	52	0	1	0	1	0	1	0	4	49	11.552146	0																																											12	12	54782	0	0	1	0	1	0	0	1	0	0	0
1239	5	37	52	0	1	0	1	0	1	0	4	32	9.9522781	0																																																																																					12	12	37981	0	0	0	1	1	0	0	0	0	0	0
1240	10	52	52	0	1	0	1	0	0	0	2	30	10.915125	0																																																																																					12	12	70563	0	0	1	1	1	0	0	0	0	0	0
1242																													7	52	52	0	1	0	1	0	0	0	1	40	10.308952	0	3	52	24	0	1	0	1	0	0	0	1	42	9.9987974	0	3	46	27	0	1	0	1	0	0	0	4	46	9.9232903	0																													12	12	14519	0	0	1	1	0	0	1	1	1	0	0
1248	10	32	52	0	1	0	0	1	1	0	2	31	9.5819035	0																																																																																					12	12	45437	0	0	0	1	1	0	0	0	0	0	0
1249															8	52	52	0	1	0	1	0	1	0	1	44	10.929529	0	4	52	52	0	1	0	1	0	1	0	3	46	10.851277	0															2	52	52	0	1	0	1	0	1	0	4	52	10.518673	0																													11	11	64562	0	0	0	1	0	1	1	0	1	0	0
1250																													7	52	52	0	1	0	1	0	1	0	4	47	11.441859	0	7	52	52	0	1	0	1	0	1	0	4	49	11.482467	0	3	52	52	0	1	0	1	0	1	0	4	53	11.617286	0																													12	12	31365	0	0	1	1	0	0	1	1	1	0	0
1251	10	52	52	0	1	0	1	0	1	0	4	30	10.463103	0	7	52	52	0	1	0	0	1	1	0	4	39	10.165852	0															4	51	52	0	1	0	0	1	1	0	2	43	10.341743	0																																											12	12	36464	0	0	1	1	1	1	0	1	0	0	0
1252	6	52	52	0	1	0	0	1	0	1	2	35	10.896739	0																																																																																					12	12	54280	0	0	1	1	1	0	0	0	0	0	0
1253	6	50	52	0	1	0	1	0	1	0	3	30	10.816773	0	6	52	52	0	1	0	1	0	1	0	4	39	11.216674	0															6	52	52	0	1	0	1	0	1	0	4	43	11.487608	0	2	52	52	0	1	0	1	0	1	0	3	47	11.514923	0																													12	14	52948	0	0	1	1	1	1	0	1	1	0	0
1254	6	52	0	0	1	0	1	0	1	0	4	32	11.198215	0																																																																																					12	14	57259	0	0	1	1	1	0	0	0	0	0	0
1255															7	50	39	0	0	1	0	1	0	0	1	40	11.719939	0																																																																							12	14	93903	0	0	1	1	0	1	0	0	0	0	0
1256	10	52	52	0	1	0	1	0	1	0	1	31	10.491274	0															8	52	52	0	1	0	1	0	1	0	3	42	11.060369	0	4	52	52	0	1	0	1	0	1	0	4	44	11.246352	0	3	52	52	0	1	0	1	0	1	0	4	48	11.290407	0																													13	12	17735	0	0	0	0	1	0	1	1	1	0	0
1257																													8	16	52	0	1	0	1	0	0	0	2	40	10.232791	0	6	52	52	0	1	0	1	0	0	0	4	42	10.41942	0	5	52	52	0	1	0	1	0	1	0	4	46	11.119883	0																													12	12	34121	0	0	0	1	0	0	1	1	1	0	0
1258	6	52	42	0	1	0	1	0	0	0	4	32	10.789319	0															5	52	16	0	1	0	1	0	0	0	2	43	11.396392	0	5	52	46	1	0	0	1	0	0	0	4	45	11.05089	0																																											12	9	62762	0	0	1	1	1	0	1	1	0	0	0
1259	6	52	52	0	1	0	1	0	0	0	1	35	10.571317	0																																																																																					12	11	12013	0	0	1	0	1	0	0	0	0	0	0
1260															7	50	52	0	1	0	1	0	0	0	4	43	11.05089	0															7	52	52	0	1	0	1	0	0	0	4	47	10.968198	0																																											12	12	10889	0	0	0	0	0	1	0	1	0	0	0
1262																																																									3	52	52	0	0	1	1	0	0	1	4	51	12.045951	0																													18	15	83788	0	0	1	1	0	0	0	0	1	0	0
1263	8	52	52	0	1	0	1	0	1	0	4	33	10.373491	0	8	52	20	0	0	0	1	0	1	0	4	42	10.915089	0															3	52	52	0	0	0	1	0	1	0	4	46	11.074405	0	1	52	52	0	0	0	1	0	1	0	4	50	11.184422	0																													12	12	74608	0	0	1	1	1	1	0	1	1	0	0
1268															7	52	52	0	1	0	1	0	0	1	2	43	11.781425	0	4	52	52	0	1	0	1	0	0	1	3	45	11.77375	0																																																									12	12	98102	0	0	0	1	0	1	1	0	0	0	0
1270	9	50	52	0	1	0	1	0	0	1	4	31	10.933999	0																																																																																					11	11	80192	0	1	1	0	1	0	0	0	0	0	0
1272	10	50	52	0	1	0	1	0	1	0	4	34	10.558933	0	7	52	52	0	1	0	1	0	1	0	3	43	11.035276	0	7	48	52	0	1	0	1	0	1	0	4	45	11.386341	0	9	52	52	0	1	0	1	0	1	0	4	47	11.338573	0																																											12	9	37465	0	0	0	1	1	1	1	1	0	0	0
1273															7	52	52	0	1	0	1	0	1	0	2	40	10.463103	0	7	52	52	0	1	0	1	0	1	0	3	42	10.714417	0	6	52	52	0	1	0	1	0	1	0	2	44	10.985292	0																																											12	9	68375	0	0	0	1	0	1	1	1	0	0	0
1276	8	52	47	0	1	0	1	0	1	0	4	30	10.645425	0																																																																																					12	16	92033	0	0	1	0	1	0	0	0	0	0	0
1278															8	11	52	0	1	0	1	0	1	0	4	42	11.063446	0	6	52	52	0	1	0	1	0	1	0	3	44	10.788287	0																																																									12	12	19149	0	0	0	1	0	1	1	0	0	0	0
1279															6	52	52	0	1	0	1	0	0	1	3	44	11.661345	0	2	49	52	0	1	0	1	0	0	1	3	46	11.608235	0																																																									17	16	81419	0	0	1	1	0	1	1	0	0	0	0
1280	10	52	52	0	1	0	1	0	0	0	1	33	11.983535	0	7	20	32	0	1	0	0	1	0	0	2	42	9.9522781	0	6	52	52	0	1	0	0	1	0	0	4	44	12.190959	0	4	52	52	0	1	0	1	0	0	0	4	46	11.302204	0	3	16	52	0	1	0	1	0	0	0	4	50	10.085809	0																													12	12	33843	0	0	0	1	1	1	1	1	1	0	0
1281															7	52	0	0	1	0	1	0	0	0	2	39	10.596635	0	3	52	50	0	1	0	1	0	0	0	4	41	11.085215	0	3	42	0	0	1	0	1	0	0	0	4	43	13.102928	0																																											12	12	92277	0	0	1	1	0	1	1	1	0	0	0
1286	7	36	52	0	1	0	0	1	0	0	3	32	9.6803436	0																																																																																					12	12	6841	0	1	1	1	1	0	0	0	0	0	0
1287															6	52	52	0	1	0	1	0	1	0	2	40	11.211821	0	4	52	52	0	1	0	1	0	1	0	4	42	11.362103	0	6	52	52	0	1	0	1	0	1	0	4	44	11.77529	0	1	52	52	0	1	0	1	0	1	0	4	48	11.944708	0																													12	12	7088	0	1	0	1	0	1	1	1	1	0	0
1288															7	52	52	0	1	0	1	0	0	1	1	44	11.184422	0	2	52	52	0	1	0	1	0	0	1	4	46	11.302204	0															2	52	52	0	1	0	1	0	0	1	4	52	11.338573	0																													10	9	10393	0	1	0	0	0	1	1	0	1	0	0
1290																													3	52	52	0	0	1	0	0	1	0	4	46	10.308952	0	3	52	52	0	0	1	0	0	1	0	4	48	10.491274	0																																											12	9	38983	0	1	1	0	0	0	1	1	0	0	0
1291	6	52	1	0	1	0	0	1	1	0	1	31	9.4109926	0	1	52	52	0	1	0	1	0	1	0	2	40	11.028418	0																													2	52	0	0	1	0	0	1	1	0	2	48	9.0939188	0																													12	9	8107	0	1	0	0	1	1	0	0	1	0	0
1292	10	10	52	0	1	0	1	0	1	0	1	29	9.3894901	0																													4	44	52	0	1	0	1	0	1	0	1	42	10.985292	0	7	45	52	0	1	0	1	0	1	0	1	46	10.43338	0																													10	12	28932	0	1	0	0	1	0	0	1	1	0	0
1293															7	52	52	0	1	0	1	0	0	1	4	43	11.652687	0	3	52	40	0	1	0	1	0	0	1	4	45	11.659015	0	2	52	52	0	1	0	1	0	0	1	4	47	11.589887	0	1	52	52	0	1	0	1	0	0	1	4	51	11.767568	0																													12	13	35191	0	1	1	1	0	1	1	1	1	0	0
1294	6	20	52	0	1	0	1	0	0	0	4	30	10.68967	0	7	52	48	0	1	0	0	1	0	0	3	39	11.916682	0	4	52	52	0	1	0	1	0	0	0	2	41	11.127263	0																																																									12	12	51781	0	1	0	1	1	1	1	0	0	0	0
1296															8	40	52	0	1	0	1	0	1	0	4	40	8.4846697	0																																																																							7	7	37982	0	0	1	1	0	1	0	0	0	0	0
1301	8	52	42	0	0	1	0	1	1	0	1	34	9.712327	0																													10	52	52	0	0	0	1	0	1	0	3	47	10.645425	0	1	52	51	0	0	0	1	0	1	0	3	51	10.641561	0																													12	0	27851	0	0	0	1	1	0	0	1	1	0	0
1304	10	50	52	0	1	0	1	0	1	0	3	29	10.778956	0																																																																																					12	16	81201	0	0	1	1	1	0	0	0	0	0	0
1305	6	52	37	0	1	0	1	0	0	1	4	36	10.915089	0																																																																																					12	12	41065	0	0	1	1	1	0	0	0	0	0	0
1306	6	16	52	0	1	0	1	0	1	0	4	31	9.5734549	0	6	52	52	0	1	0	1	0	1	0	4	40	10.253088	0	5	52	52	0	1	0	1	0	1	0	2	42	10.985292	0	4	36	52	0	1	0	1	0	1	0	2	44	11.034889	0																																											12	7	48847	0	0	1	0	1	1	1	1	0	0	0
1310	7	52	22	1	0	0	1	0	0	1	4	32	10.920528	0	10	52	0	1	0	0	1	0	0	1	4	41	11.082143	0	5	52	0	1	0	0	1	0	0	1	1	43	11.296013	0	4	52	17	1	0	0	1	0	0	1	1	45	11.877568	0	6	52	34	1	0	0	1	0	0	1	4	49	11.910023	0																													12	12	48538	0	0	1	0	1	1	1	1	1	0	0
1311	7	51	52	0	1	0	1	0	0	1	4	36	11.018629	0	10	50	52	0	1	0	1	0	0	1	2	45	11.34095	0	1	25	52	0	1	0	1	0	0	1	1	47	11.566466	0	4	12	52	0	1	0	1	0	0	1	1	49	12.044729	0	3	52	52	0	1	0	1	0	0	1	1	53	10.341743	0																													11	11	46540	0	0	0	0	1	1	1	1	1	0	0
1312	6	52	48	0	1	0	1	0	1	0	3	36	10.596635	0	7	52	52	0	1	0	1	0	1	0	4	45	10.887437	0	2	52	52	0	1	0	1	0	1	0	4	47	11.0021	0	2	50	52	0	1	0	1	0	1	0	4	49	11.0021	0	1	52	52	0	1	0	1	0	1	0	4	53	11.34569	0																													10	7	41138	0	0	1	1	1	1	1	1	1	0	0
1315																																																									3	40	52	0	1	0	1	0	1	0	4	46	12.996101	0																													14	17	70510	0	0	0	1	0	0	0	0	1	0	0
1316															7	52	52	0	1	0	0	1	0	0	1	41	10.521372	0	7	52	52	0	1	0	1	0	0	0	2	43	10.664293	0	10	52	52	0	1	0	1	0	0	0	1	45	10.407289	0																																											9	7	26151	0	0	0	1	0	1	1	1	0	0	0
1317	7	52	52	0	1	0	1	0	0	0	4	30	10.757903	0																																																																																					8	8	26157	0	0	0	1	1	0	0	0	0	0	0
1319	7	52	52	0	1	0	1	0	1	0	4	31	10.165852	0	9	52	52	0	1	0	1	0	1	0	4	40	11.277204	0	7	52	52	0	1	0	1	0	1	0	4	42	11.211821	0	8	52	52	0	1	0	1	0	1	0	3	44	11.289782	0	2	52	52	0	1	0	1	0	1	0	4	48	10.857074	0																													6	3	6629	0	0	0	1	1	1	1	1	1	0	0
1320	7	48	52	0	1	0	1	0	0	1	3	36	11.170435	0																																											2	52	52	0	1	0	0	1	0	1	4	53	11.339762	0																													11	11	100000	0	0	0	1	1	0	0	0	1	0	0
1321																																																									2	52	52	0	1	0	0	1	1	0	4	50	11.0021	0																													8	14	51798	0	0	0	1	0	0	0	0	1	0	0
1322															6	52	0	0	1	0	0	1	1	0	1	45	0	1	10	52	0	0	1	0	1	0	1	0	4	47	10.596635	0																																																									8	12	16205	0	0	1	1	0	1	1	0	0	0	0
1323	7	52	34	0	1	0	1	0	0	1	3	31	10.9032	0															5	52	52	0	1	0	1	0	0	1	4	42	11.594505	0	3	52	40	0	1	0	1	0	0	1	4	44	11.66993	0	4	52	52	0	1	0	1	0	0	1	4	48	11.740061	0																													12	12	85328	0	0	1	1	1	0	1	1	1	0	0
1324	6	52	3	0	1	0	1	0	1	0	4	31	10.633449	0	6	52	52	0	1	0	1	0	1	0	3	40	11.111253	0	6	52	52	0	1	0	1	0	1	0	4	42	11.066638	0	4	52	52	0	1	0	1	0	1	0	4	44	11.45105	0	7	52	52	0	1	0	1	0	1	0	4	48	10.878047	0																													13	14	34870	0	0	1	1	1	1	1	1	1	0	0
1325	9	48	52	0	0	1	1	0	0	1	1	35	11.983535	0	5	0	52	0	0	1	1	0	0	1	1	44	12.875598	0																																																																							12	8	82181	0	0	0	1	1	1	0	0	0	0	0
1326															8	52	0	1	0	0	1	0	0	0	3	40	11.815989	0	6	52	0	1	0	0	1	0	0	0	2	42	11.91839	0	4	52	0	1	0	0	1	0	0	0	3	44	11.91839	0	1	52	0	1	0	0	1	0	0	0	4	48	11.512925	0																													12	8	55253	0	0	1	1	0	1	1	1	1	0	0
1327																																											4	52	52	0	1	0	0	1	1	0	3	45	10.878047	0	3	52	52	0	1	0	1	0	1	0	1	49	11.872696	0																													12	11	59279	0	0	1	1	0	0	0	1	1	0	0
1329															6	52	52	0	1	0	0	1	0	0	2	40	8.9871969	0	6	52	52	0	1	0	0	1	0	0	4	42	10.645425	0															6	52	0	0	1	0	0	1	0	0	4	48	0	1																													9	8	4631	0	0	0	0	0	1	1	0	1	0	0
1335	6	52	52	0	1	0	1	0	1	0	4	33	11.021085	0																																																																																					10	11	22195	0	0	1	1	1	0	0	0	0	0	0
1343	7	28	52	0	1	0	1	0	0	0	4	32	10.373491	0																																																																																					12	7	28553	0	0	1	1	1	0	0	0	0	0	0
1345																													7	52	52	0	1	0	0	1	1	0	4	46	10.915089	0	4	52	52	0	1	0	1	0	1	0	4	48	11.440354	0	3	52	52	0	1	0	1	0	1	0	4	52	11.45105	0																													10	12	50722	0	0	0	1	0	0	1	1	1	0	0
1347																													8	52	52	0	1	0	0	1	1	0	3	43	11.81303	0	4	52	52	0	1	0	1	0	1	0	1	45	12.345835	0	3	52	52	0	1	0	1	0	1	0	4	49	11.95118	0																													12	12	50056	0	0	1	1	0	0	1	1	1	0	0
1351	6	45	52	0	1	0	0	0	1	0	4	30	9.7981272	0																																																																																					11	12	54619	0	0	0	1	1	0	0	0	0	0	0
1356																													6	52	52	0	1	0	1	0	0	1	3	42	11.542484	0																																																									12	16	87399	0	0	1	1	0	0	1	0	0	0	0
1357															3	52	52	0	1	0	1	0	1	0	4	45	10.308952	0																																																																							12	12	5401	0	0	0	1	0	1	0	0	0	0	0
1358	6	52	52	0	1	0	1	0	1	0	4	33	11.184422	0	8	48	52	0	1	0	1	0	1	0	1	42	11.703546	0																																																																							12	12	45132	0	0	0	1	1	1	0	0	0	0	0
1360	7	52	52	0	1	0	1	0	1	0	4	36	11.063508	0															8	52	52	0	1	0	1	0	1	0	3	47	11.373663	0	6	52	52	0	1	0	1	0	1	0	3	49	11.573079	0	7	50	52	0	1	0	1	0	1	0	4	53	11.608235	0																													11	8	28956	0	0	1	1	1	0	1	1	1	0	0
1361																																																									12	52	13	0	1	0	0	1	0	0	4	46	8.0709057	0																													10	10	24454	0	0	1	1	0	0	0	0	1	0	0
1362	6	52	52	0	1	0	1	0	0	1	2	31	11.088278	0	7	20	52	0	1	0	1	0	0	1	2	40	11.159103	0	5	52	52	0	1	0	1	0	0	1	2	42	11.205041	0	5	40	52	0	1	0	1	0	0	1	1	44	11.645706	0	12	40	50	0	1	0	1	0	0	1	3	48	10.989943	0																													14	14	96033	0	0	1	0	1	1	1	1	1	0	0
1363	7	52	52	0	0	0	1	0	0	1	1	35	11.983535	0	8	52	52	0	0	0	1	0	0	1	1	44	12.875598	0															2	52	52	0	0	0	1	0	0	1	4	48	12.0137	0	3	52	52	0	0	0	1	0	0	1	1	52	9.8296261	0																													12	12	56984	0	0	0	1	1	1	0	1	1	0	0
1366															7	52	52	0	1	0	1	0	1	0	1	44	11.441386	0															4	52	52	0	1	0	1	0	1	0	3	48	11.49068	0																																											12	16	36305	0	0	1	1	0	1	0	1	0	0	0
1367															2	52	0	1	0	0	1	0	1	0	4	42	10.778956	0	7	52	52	1	0	0	1	0	1	0	3	44	11.034889	0	3	52	42	1	0	0	1	0	1	0	4	46	11.170435	0																																											12	16	85660	0	0	0	1	0	1	1	1	0	0	0
1368	6	49	50	0	1	0	1	0	0	1	3	32	9.9622278	0	2	52	52	0	1	0	0	1	0	1	1	41	10.346569	0																													2	52	52	0	1	0	1	0	0	1	4	49	10.905956	0																													12	16	96899	0	0	0	1	1	1	0	0	1	0	0
1374	6	50	52	0	1	0	1	0	0	1	4	30	10.921432	0															8	52	0	0	1	0	1	0	0	1	3	41	11.513925	0	4	52	52	0	1	0	1	0	0	1	4	43	12.375393	0	3	50	52	0	1	0	1	0	0	1	4	47	9.7111158	0																													16	16	69216	0	0	1	1	1	0	1	1	1	0	0
1379	7	52	52	0	1	0	1	0	1	0	2	29	9.9281797	0	11	52	52	0	1	0	1	0	1	0	4	38	11.018629	0	1	52	52	0	1	0	1	0	1	0	4	40	11.09741	0	5	52	50	0	1	0	1	0	1	0	4	42	10.480101	0	8	52	52	0	1	0	1	0	1	0	1	46	11.512925	0																													12	11	38627	0	1	0	0	1	1	1	1	1	0	0
1383	6	52	52	0	1	0	1	0	0	0	2	31	10.745055	0	9	52	52	0	1	0	1	0	0	0	4	40	11.386228	0	6	52	52	0	1	0	1	0	0	0	4	42	11.362103	0	2	52	52	0	1	0	1	0	0	0	1	44	11.589887	0	7	52	14	0	1	0	1	0	0	0	4	48	11.692535	0																													12	10	2991	0	1	0	0	1	1	1	1	1	0	0
1384	6	32	52	0	1	0	1	0	1	0	3	30	10.203592	0																																											3	26	42	0	1	0	0	1	1	0	4	47	8.9871969	0																													12	10	13400	0	1	0	1	1	0	0	0	1	0	0
1385	7	52	52	0	1	0	1	0	1	0	2	29	10.858999	0																																																																																					12	10	44576	0	1	1	0	1	0	0	0	0	0	0
1386																													7	52	52	0	1	0	1	0	1	0	2	44	11.436045	0	6	40	52	0	1	0	1	0	1	0	2	46	12.358793	0																																											14	12	24991	0	1	0	0	0	0	1	1	0	0	0
1389															6	52	52	0	0	1	1	0	1	0	2	39	11.439753	0	3	52	52	0	0	1	1	0	1	0	4	41	11.482467	0	3	50	40	0	0	1	1	0	1	0	1	43	11.418614	0	3	50	52	0	0	1	1	0	1	0	4	47	11.379395	0																													12	12	48443	0	1	1	0	0	1	1	1	1	0	0
1390															7	52	52	0	0	1	1	0	1	0	4	39	10.645425	0																																																																							12	12	33299	0	1	0	0	0	1	0	0	0	0	0
1393															8	52	52	0	1	0	1	0	1	0	4	44	11.320554	0	3	52	52	0	1	0	1	0	1	0	1	46	11.482467	0	3	52	52	0	1	0	1	0	1	0	1	48	11.782952	0	3	52	52	0	1	0	1	0	1	0	4	52	11.944708	0																													12	16	66493	0	0	0	1	0	1	1	1	1	0	0
1394	8	52	52	0	1	0	1	0	1	0	3	33	11.342137	0	8	52	52	0	1	0	1	0	1	0	2	42	11.385092	0	3	52	52	0	1	0	1	0	1	0	2	44	11.494252	0	3	52	52	0	1	0	1	0	1	0	1	46	11.724968	0	2	52	52	0	1	0	1	0	1	0	4	50	11.98916	0																													11	10	67269	0	0	1	1	1	1	1	1	1	0	0
1395	8	36	52	1	0	0	1	0	0	1	2	30	10.457373	0	7	52	51	1	0	0	1	0	0	1	4	39	11.350407	0	3	52	52	1	0	0	1	0	0	1	2	41	11.251561	0															3	48	52	0	1	0	1	0	0	1	4	47	11.522876	0																													12	12	45317	0	0	1	1	1	1	1	0	1	0	0
1397	7	40	52	0	1	0	1	0	1	0	3	36	10.463103	0	6	52	52	0	1	0	1	0	1	0	4	45	11.24596	0	4	52	52	0	1	0	1	0	1	0	4	47	11.219091	0	3	52	52	0	1	0	1	0	1	0	3	49	11.277204	0	2	28	52	0	1	0	1	0	1	0	3	53	10.878047	0																													8	8	26780	0	0	0	1	1	1	1	1	1	0	0
1398															6	0	0	0	1	0	1	0	0	0	4	43	9.9034872	0	2	52	0	0	1	0	1	0	0	0	3	45	10.437346	0	2	41	0	0	1	0	1	0	0	0	4	47	10.396658	0	1	48	0	0	1	0	1	0	0	0	4	51	10.036619	0																													12	12	26210	0	0	1	0	0	1	1	1	1	0	0
1399	6	52	52	0	1	0	1	0	1	0	1	31	10.760028	0	6	52	52	0	1	0	1	0	1	0	1	40	11.504893	0	5	52	52	0	1	0	1	0	1	0	1	42	11.561716	0																																																									10	16	74636	1	0	1	1	1	1	1	0	0	0	0
1404																																											4	52	52	0	1	0	1	0	1	0	4	44	10.308952	0	7	20	52	0	1	0	1	0	1	0	1	48	10.463103	0																													12	10	23686	1	0	0	1	0	0	0	1	1	0	0
1410	7	52	52	0	1	0	1	0	1	0	4	32	11.983535	0																																																																																					11	12	80352	0	0	1	1	1	0	0	0	0	0	0
1411															6	40	22	0	1	0	1	0	1	0	1	41	9.5539303	0																																																																							9	7	45789	0	0	1	0	0	1	0	0	0	0	0
1412															8	52	22	0	1	0	0	0	1	0	4	40	8.6995144	0																																																																							11	12	15238	0	0	1	1	0	1	0	0	0	0	0
1413															5	52	52	0	1	0	0	1	0	0	4	44	9.7409687	0	7	52	51	0	1	0	0	1	0	0	2	46	7.6009026	0																																																									9	8	1650	1	0	0	1	0	1	1	0	0	0	0
1414	6	52	52	0	1	0	1	0	0	0	4	34	11.082143	0																													7	52	0	0	1	0	1	0	0	0	3	47	10.714417	0																																											8	7	7282	1	0	1	0	1	0	0	1	0	0	0
1416																																											3	0	52	0	1	0	1	0	0	0	4	45	10.1346	0																																											9	12	20731	0	0	1	1	0	0	0	1	0	0	0
1417																													7	2	49	0	1	0	1	0	0	0	2	40	10.044206	0																																																									9	12	24893	0	0	0	1	0	0	1	0	0	0	0
1418	6	52	52	0	1	0	1	0	1	0	3	29	10.839581	0	8	52	52	0	1	0	1	0	1	0	4	38	10.950807	0	9	52	52	0	1	0	1	0	1	0	4	40	10.896739	0	7	50	52	0	1	0	1	0	1	0	2	42	11.09741	0	3	52	52	0	1	0	1	0	1	0	4	46	11.362103	0																													9	12	61570	1	0	0	0	1	1	1	1	1	0	0
1419	6	28	52	0	1	0	0	1	0	0	1	32	8.9781561	0																																																																																					9	10	4111	1	0	1	0	1	0	0	0	0	0	0
1420	5	20	52	0	1	0	0	0	0	0	4	31	9.6803436	0																																																									9	52	0	0	1	0	1	0	0	0	3	50	9.5749836	0															12	12	52880	0	0	0	1	1	0	0	0	0	1	0
1423	7	52	52	0	1	0	1	0	1	0	2	35	10.404263	0	7	52	52	0	1	0	1	0	1	0	2	44	11.09741	0	6	50	52	0	1	0	1	0	1	0	3	46	11.09741	0	5	52	52	0	1	0	1	0	1	0	4	48	11.332602	0																																											10	10	50462	0	0	1	0	1	1	1	1	0	0	0
