298	35020	8	51	52	1	0	0	0	0	1	0	0	1	0	4	29	0	0	0					0	0	0	0	0	0	0	0	1	0		38	1	1	1					0	0	0	0	0	0	0	0	1	0		40	1	1	1					0	0	0	0	0	0	0	0	1	0		42	1	1	1					0	0	0	0	0	0	0	0	1	0		46	1	1	1					0	0	0	0	0	0	0	0	1	0		48	1	1	1			0		0	0	0	0	0	0	0	0	1	0		50	1	1	0	6	12	13483	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
299		6		1	1	0	0	0	1	0	0	1	0	0	4	31	1	0	1					0	0	0	0	0	0	0	1	0	0		40	1	1	1	22000	7		52	1	0	0	0	1	0	0	1	0	0	4	42	0	0	1	25000	9		52	1	0	0	0	1	0	0	1	0	0	1	44	0	0	1	0	5		0	1	0	0	0	1	0	0	1	0	0	4	48	0	0	1		12		0	1	0	0	0	1	0	0	1	0	0		50	1	0	1	0	4		0	1	0	0	0	1	0	0	0	0	0		52	0	0	1	6	12	12439	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0
300	0	8		0	1	0	0	0	1	0	0	1	0	0	3	32	0	0	1					0	0	0	0	0	0	0	1	0	0		41	1	1	1					0	0	0	0	0	0	0	1	0	0		43	1	1	1		6		0	1	0	0	0	1	0	0	1	0	0	3	45	1	0	1					0	0	0	0	0	0	0	1	0	0		49	1	1	1					0	0	0	0	0	0	0	1	0	0		51	1	1	1					0	0	0	0	0	0	0	0	0	0		53	1	1	1	2	6	2026				1	0	0	1	0	0	0	1	1	0	0	1	0	0	0
301	23500	6		52	1	0	0	0	0	1	0	0	1	0	4	32	0	0	1	57768	4		52	1	0	0	0	0	1	0	0	1	0	2	41	0	0	1	35500	3		52	1	0	0	0	0	0	1	0	1	0	3	43	0	0	1	35500	3		52	1	0	0	0	0	0	1	0	1	0	2	45	0	0	1	73000	1	52	52	1	0	0	0	0	1	0	0	1	0	4	49	0	0	0	86000	10	52	52	1	0	0	0	0	1	0	0	1	0		51	0	0	0	106000	1	52	52	1	0	0	0	0	1	0	0	1	0		53	0	0	0	5		18916	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0
302		6		52	1	0	0	0	0	1	0	0	1	0	1	33	1	0	1	33000	7		52	1	0	0	0	0	0	1	0	1	0	1	42	0	0	1	26564	3		0	1	0	0	0	0	0	1	0	1	0	1	44	0	0	1		3		0	1	0	0	0	0	0	1	0	1	0	1	46	1	0	1	27200	3		52	1	0	0	0	0	0	1	0	1	0	4	50	0	0	1	1700	11		52	1	0	0	0	0	0	1	0	1	0		52	0	0	1		1		0	1	0	0	0	0	0	1	0	1	0		54	1	0	1	5		5281	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0
303	26000	6	32	52	1	0	0	0	0	1	0	0	1	0	4	30	0	0	0	15000	5		52	1	0	0	0	0	1	0	0	1	0	3	39	0	0	1	35000	3		52	1	0	0	0	0	0	1	0	1	0		41	0	0	1		3		52	1	0	0	0	0	0	1	0	1	0	2	43	1	0	1		1		52	1	0	0	0	0	0	1	0	1	0	4	47	1	0	1	37000	2		52	1	0	0	0	0	0	1	0	1	0		49	0	0	1		2		52	1	0	0	0	0	0	1	0	1	0		51	1	0	1	4		7399	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0
304		6		0	1	0	0	0	1	0	0	1	0	0	1	29	1	0	1		4		16	1	0	0	0	1	0	0	1	0	0	1	38	1	0	1	0	3		0	1	0	0	0	1	0	0	1	0	0	2	40	0	0	1	0	3		15	1	0	0	0	1	0	0	1	0	0		42	0	0	1	18000	2		28	1	0	0	0	1	0	0	1	0	0	3	46	0	0	1	24326	10		48	1	0	0	0	1	0	0	1	0	0		48	0	0	1		1		52	1	0	0	0	1	0	0	0	0	0		50	1	0	1	5		11630	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0
305					0	0	0	0	0	0	0	1	0	0		31	1	1	1	36000	8		52	1	0	0	0	0	0	1	1	0	0	4	40	0	0	1	47610	8		52	1	0	0	0	0	0	1	1	0	0	4	42	0	0	1	38000	3		52	1	0	0	0	0	0	1	1	0	0	4	44	0	0	1	14000	7		29	0	0	1	0	0	0	1	1	0	0	4	48	0	0	1		10		52	0	0	1	0	0	0	1	1	0	0		50	1	0	1	0	1		52	0	0	1	0	0	0	1	0	0	0		52	0	0	1	3		40990	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0
306	22000	6	52	52	1	0	0	0	1	0	0	0	1	0	4	33	0	0	0	40000	10		52	1	0	0	0	1	0	0	0	1	0	4	42	0	0	1					0	0	0	0	0	0	0	0	1	0		44	1	1	1	40000	12		52	1	0	0	0	1	0	0	0	1	0	2	46	0	0	1	76000	11		52	1	0	0	0	1	0	0	0	1	0	4	50	0	0	1	90000	3		52	1	0	0	0	1	0	0	0	1	0		52	0	0	1	33000	2		52	1	0	0	0	1	0	0	0	1	0		54	0	0	1	11	11	27277	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0
307	72220	6		52	1	0	0	0	1	0	0	0	1	0	3	36	0	0	1	57000	5	38	52	0	0	1	0	0	1	0	0	1	0	4	45	0	0	0	57000	3	52	52	0	0	1	0	0	1	0	0	1	0	3	47	0	0	0	56520	4	52	33	0	0	1	0	0	1	0	0	1	0	3	49	0	0	0	66616	2	40	3	0	0	1	0	0	1	0	0	1	0	3	53	0	0	0	73549	12	52	52	0	0	1	0	0	1	0	0	1	0		55	0	0	0	68000	2	52	52	0	0	1	0	0	1	0	0	1	0		57	0	0	0		12	48032	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0
308	20000	6	52	52	0	0	1	0	1	0	0	0	1	0	2	32	0	0	0		5		52	0	0	1	0	0	1	0	0	1	0	1	41	1	0	1	32000	3	52	52	0	0	1	0	0	1	0	0	1	0	1	43	0	0	0	47000	6		49	0	0	1	0	0	1	0	0	1	0	1	45	0	0	1	20000	4		52	0	0	1	0	0	0	1	0	1	0	4	49	0	0	1	20570	10		0	0	0	1	0	0	0	1	0	1	0		51	0	0	1	0	7		0	0	0	1	0	0	0	1	0	1	0		53	0	0	1	12	12	10489	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
309	49200	7		52	1	0	0	0	0	1	0	0	1	0	1	34	0	0	1	81892	10	40	52	1	0	0	0	0	1	0	0	1	0	2	43	0	0	0	78892	5		41	1	0	0	0	0	1	0	0	1	0	1	45	0	0	1					0	0	0	0	0	0	0	0	1	0		47	1	1	1					0	0	0	0	0	0	0	0	1	0		51	1	1	1			38		0	0	0	0	0	0	0	0	1	0		53	1	1	0		4	40	52	1	0	0	0	0	1	0	0	1	0	4	55	1	0	0	12	12	27779	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1
310	85000	6		52	1	0	0	0	0	0	1	0	1	0	1	33	0	0	1	80000	9	50	52	0	0	1	0	0	1	0	0	1	0	4	42	0	0	0	125200	4		52	0	0	1	0	0	1	0	0	1	0	2	44	0	0	1	74800	4	52	52	0	0	1	0	0	1	0	0	1	0	4	46	0	0	0	54960	3	50	52	0	0	1	0	0	1	0	0	1	0	4	50	0	0	0	122000	12	50	52	0	0	1	0	0	1	0	0	1	0		52	0	0	0	145000	2	50	52	0	0	1	0	0	1	0	0	1	0		54	0	0	0	12	8	18491	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
311	30000	6	0	49	1	0	0	0	0	0	1	0	1	0	1	29	0	0	0	50000	8		52	1	0	0	0	0	0	1	0	1	0	4	38	0	0	1	29000	3		42	1	0	0	0	0	0	1	0	1	0	4	40	0	0	1	50000	5		52	1	0	0	0	0	0	1	0	1	0	3	42	0	0	1	50000	4		52	1	0	0	0	0	0	1	0	1	0	3	46	0	0	1	30000	10		47	1	0	0	0	0	0	1	0	1	0		48	0	0	1	40000	1		52	1	0	0	0	0	0	1	0	1	0		50	0	0	1		12	24685	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0
312		6		52	1	0	0	0	0	0	1	0	1	0	4	31	1	0	1	39680	6		52	1	0	0	0	0	0	1	0	1	0	4	40	0	0	1	31200	4		50	1	0	0	0	0	0	1	0	1	0	4	42	0	0	1		5		52	1	0	0	0	0	0	1	0	1	0	4	44	1	0	1		6		52	1	0	0	0	0	0	1	0	1	0	4	48	1	0	1		12		52	1	0	0	0	0	0	1	0	1	0		50	1	0	1	91711	3		52	1	0	0	0	0	0	1	0	1	0		52	0	0	1		10	52017	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0
313	25000	6		52	1	0	0	0	0	0	1	0	1	0	2	30	0	0	1			50		0	0	0	0	0	0	0	0	1	0		39	1	1	0	45000	8		52	1	0	0	0	0	0	1	0	1	0	4	41	0	0	1	37000	12	40	52	1	0	0	0	0	0	1	0	1	0	4	43	0	0	0	62972	3		52	1	0	0	0	0	0	1	0	1	0	4	47	0	0	1	48140	11		52	1	0	0	0	0	1	0	0	1	0		49	0	0	1	42800	1	35	42	1	0	0	0	0	1	0	0	1	0		51	0	0	0	11	10	30794	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0
314	43600	6	48	52	1	0	0	0	0	1	0	0	1	0	4	35	0	0	0					0	0	0	0	0	0	0	0	1	0		44	1	1	1			50		0	0	0	0	0	0	0	0	1	0		46	1	1	0		9		52	1	0	0	0	0	1	0	0	1	0	2	48	1	0	1			52		0	0	0	0	0	0	0	0	1	0		52	1	1	0	280000	10		52	1	0	0	0	0	1	0	0	1	0	4	54	0	0	1			36		0	0	0	0	0	0	0	0	1	0		56	1	1	0				0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0
315	500	6		0	1	0	0	0	1	0	0	1	0	0	1	29	0	0	1	7584	6		0	1	0	0	0	1	0	0	1	0	0	1	38	0	0	1	0	4		0	1	0	0	0	1	0	0	1	0	0	4	40	0	0	1	7848	3		0	1	0	0	0	1	0	0	1	0	0	2	42	0	0	1					0	0	0	0	0	0	0	1	0	0		46	1	1	1					0	0	0	0	0	0	0	1	0	0		48	1	1	1					0	0	0	0	0	0	0	0	0	0		50	1	1	1		10	4138				0	0	0	0	1	0	0	1	1	1	1	1	0	0	0
316	50000	6	52	44	1	0	0	0	0	1	0	1	0	0	1	29	0	0	0		3		52	1	0	0	0	0	1	0	1	0	0	2	38	1	0	1		6	36	16	1	0	0	0	0	1	0	1	0	0	4	40	1	0	0	31000	4		0	1	0	0	0	0	1	0	1	0	0	2	42	0	0	1		1		23	1	0	0	0	0	1	0	1	0	0	4	46	1	0	1		10		0	1	0	0	0	0	1	0	1	0	0		48	1	0	1	33764	2		52	1	0	0	0	0	1	0	0	0	0		50	0	0	1	12	12	18097	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
317	38711	6	52	52	1	0	0	0	0	1	0	0	0	1	4	34	0	0	0	29900	3	52	52	1	0	0	0	0	1	0	0	0	1	2	43	0	0	0	92600	5	52	52	1	0	0	0	0	1	0	0	0	1	4	45	0	0	0	60000	3	52	52	1	0	0	0	0	1	0	0	0	1	3	47	0	0	0	56300	2	46	52	1	0	0	0	0	1	0	0	0	1	4	51	0	0	0	68017	10	52	52	1	0	0	0	0	1	0	0	0	1		53	0	0	0	77000	1	40	52	1	0	0	0	0	1	0	0	0	1		55	0	0	0	12	18	78739	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
318	22100	8	50	52	1	0	0	0	1	0	0	0	1	0	3	30	0	0	0	5076	9		0	1	0	0	0	1	0	0	0	1	0	4	39	0	0	1					0	0	0	0	0	0	0	0	1	0		41	1	1	1					0	0	0	0	0	0	0	0	1	0		43	1	1	1					0	0	0	0	0	0	0	0	1	0		47	1	1	1					0	0	0	0	0	0	0	0	1	0		49	1	1	1					0	0	0	0	0	0	0	0	1	0		51	1	1	1	12	12	19254				0	0	0	1	0	0	0	1	1	1	0	0	0	0	0
319	38000	6		52	1	0	0	0	0	0	1	0	0	1	4	36	0	0	1	125000	2		51	1	0	0	0	0	0	1	0	0	1	4	45	0	0	1		6	52	52	0	0	1	0	0	0	1	0	0	1	4	47	1	0	0	120000	8	4	52	0	0	1	0	0	0	1	0	0	1	4	49	0	0	0	161000	3		52	1	0	0	0	0	0	1	0	0	1	3	53	0	0	1		10		52	1	0	0	0	0	0	1	0	0	1		55	1	0	1		4		52	1	0	0	0	0	0	1	0	0	1		57	1	0	1			58575	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0
320	160097	7		52	1	0	0	0	0	1	0	0	1	0	4	33	0	0	1		2		52	1	0	0	0	0	1	0	0	1	0	1	42	1	0	1	102150	5	52	50	1	0	0	0	0	1	0	0	1	0	2	44	0	0	0	190000	4	52	52	1	0	0	0	0	1	0	0	1	0	1	46	0	0	0	180000	2	50	52	1	0	0	0	0	1	0	0	1	0	3	50	0	0	0	240000	11	50	52	1	0	0	0	0	1	0	0	1	0		52	0	0	0	190000	12	52	52	1	0	0	0	0	1	0	0	1	0		54	0	0	0	12	10	68032	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
321	160097	6	52	52	1	0	0	0	0	1	0	0	0	1	4	36	0	0	0		7	52	52	1	0	0	0	0	1	0	0	0	1	4	45	1	0	0	144000	7	50	52	1	0	0	0	0	1	0	0	0	1	4	47	0	0	0	139000	7		52	1	0	0	0	0	1	0	0	0	1	4	49	0	0	1					0	0	0	0	0	0	0	0	0	1		53	1	1	1					0	0	0	0	0	0	0	0	0	1		55	1	1	1					0	0	0	0	0	0	0	0	0	1		57	1	1	1	10	12	76525				0	0	1	1	0	0	0	1	1	1	1	1	0	0	0
322	77000	6	51	0	0	0	1	0	0	1	0	0	0	1	4	35	0	0	0	135000	9	52	35	0	0	1	0	0	1	0	0	0	1	4	44	0	0	0	130500	6		52	0	0	1	0	0	1	0	0	0	1	4	46	0	0	1					0	0	0	0	0	0	0	0	0	1		48	1	1	1	171000	8	52	52	0	0	1	0	0	1	0	0	0	1	4	52	0	0	0	142000	4		42	0	0	1	0	0	1	0	0	0	1		54	0	0	1					0	0	0	0	0	0	0	0	1	0		56	1	1	1	10	12	23404	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0
323	160097	6	52	52	1	0	0	0	0	1	0	0	1	0	4	34	0	0	0					0	0	0	0	0	0	0	0	1	0		43	1	1	1			52		0	0	0	0	0	0	0	0	1	0		45	1	1	0	140000	9	52	52	1	0	0	0	0	1	0	0	1	0	2	47	0	0	0	208000	9	52	52	1	0	0	0	0	1	0	0	1	0	1	51	0	0	0	112000	7	52	52	1	0	0	0	0	1	0	0	1	0		53	0	0	0	250000	6	44	52	1	0	0	0	0	1	0	0	1	0		55	0	0	0	13	12	65825	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0
324	29400	6		21	1	0	0	0	1	0	0	1	0	0	4	31	0	0	1	4140	4		0	1	0	0	0	1	0	0	1	0	0	1	40	0	0	1	15000	10	52	22	1	0	0	0	1	0	0	1	0	0	4	42	0	0	0	23000	8		52	1	0	0	0	1	0	0	1	0	0	4	44	0	0	1	48358	2		50	1	0	0	0	1	0	0	1	0	0	4	48	0	0	1	0	10		0	1	0	0	0	1	0	0	1	0	0		50	0	0	1					0	0	0	0	0	0	0	0	0	0		52	1	1	1	12	12	10373	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
325	5912	7		0	1	0	0	0	1	0	0	1	0	0	1	29	0	0	1					0	0	0	0	0	0	0	1	0	0		38	1	1	1					0	0	0	0	0	0	0	1	0	0		40	1	1	1					0	0	0	0	0	0	0	1	0	0		42	1	1	1					0	0	0	0	0	0	0	1	0	0		46	1	1	1					0	0	0	0	0	0	0	1	0	0		48	1	1	1					0	0	0	0	0	0	0	0	0	0		50	1	1	1	12	12	79151				0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
327	42200	6		52	0	0	0	1	0	0	1	0	0	1	2	35	0	0	1	35700	7	52	52	1	0	0	0	0	0	1	0	0	1	4	44	0	0	0	33400	4	52	52	1	0	0	0	0	0	1	0	0	1	3	46	0	0	0	28000	4		52	1	0	0	0	0	0	1	0	0	1	4	48	0	0	1					0	0	0	0	0	0	0	0	0	1		52	1	1	1					0	0	0	0	0	0	0	0	0	1		54	1	1	1					0	0	0	0	0	0	0	0	0	1		56	1	1	1	15	16	88257				0	0	1	1	0	0	0	1	1	1	1	1	0	0	0
330		8		0	1	0	0	0	0	0	1	1	0	0	1	35	1	0	1					0	0	0	0	0	0	0	1	0	0		44	1	1	1					0	0	0	0	0	0	0	1	0	0		46	1	1	1					0	0	0	0	0	0	0	1	0	0		48	1	1	1					0	0	0	0	0	0	0	1	0	0		52	1	1	1					0	0	0	0	0	0	0	1	0	0		54	1	1	1					0	0	0	0	0	0	0	0	0	0		56	1	1	1	5	6	12377				1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
331	0	8		0	1	0	0	0	1	0	0	1	0	0	1	32	0	0	1	8308	3		0	1	0	0	0	1	0	0	1	0	0	1	41	0	0	1	14104	4		0	1	0	0	0	1	0	0	1	0	0	1	43	0	0	1	7104	3		0	1	0	0	0	1	0	0	1	0	0	1	45	0	0	1					0	0	0	0	0	0	0	1	0	0		49	1	1	1	10520	12		0	1	0	0	0	1	0	0	1	0	0	4	51	0	0	1	14772	1		0	1	0	0	0	1	0	0	0	0	0		53	0	0	1	5		3428	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0
332		6		20	1	0	0	0	0	0	1	1	0	0	4	30	1	0	1	24000	8		31	0	0	1	0	0	0	1	1	0	0	1	39	0	0	1	26000	6		52	0	0	1	0	0	0	1	1	0	0	4	41	0	0	1	3006	4		0	1	0	0	0	0	0	1	1	0	0	4	43	0	0	1	22191	3	52	0	1	0	0	0	0	0	1	1	0	0	4	47	0	0	0	21600	10		0	1	0	0	0	0	0	1	1	0	0		49	0	0	1	13660	1		0	1	0	0	0	0	0	1	0	0	0		51	0	0	1	5	6	33426	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0
333	81000	7	52	52	1	0	0	0	0	1	0	0	1	0	1	36	0	0	0	140000	7	52	52	1	0	0	0	0	1	0	0	1	0	4	45	0	0	0	139000	4	52	52	1	0	0	0	0	1	0	0	1	0	4	47	0	0	0	170000	3	52	52	1	0	0	0	0	1	0	0	1	0	4	49	0	0	0	192000	1		52	1	0	0	0	0	1	0	0	1	0	2	53	0	0	1	166000	9		52	1	0	0	0	0	1	0	0	1	0		55	0	0	1	110000	12	0	0	1	0	0	0	0	1	0	0	1	0		57	0	0	0	12		31724	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0
335	12000	6		49	1	0	0	0	0	0	1	0	0	1	1	36	0	0	1	25000	8		48	0	0	1	0	0	0	1	0	0	1	1	45	0	0	1	14500	4		52	0	0	1	0	0	0	1	0	0	1	4	47	0	0	1	18079	5		51	0	0	1	0	0	0	1	0	0	1	1	49	0	0	1	38700	1		52	0	0	1	0	0	0	1	0	0	1	1	53	0	0	1	29500	12		52	0	0	1	0	0	0	1	0	0	1		55	0	0	1	27160	12		52	0	0	1	0	0	0	1	0	1	0		57	0	0	1	13	12	62746	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0
336	0	8		0	1	0	0	0	1	0	0	0	1	0	1	30	0	0	1	22000	8		36	0	0	1	0	1	0	0	0	1	0	4	39	0	0	1					0	0	0	0	0	0	0	0	1	0		41	1	1	1					0	0	0	0	0	0	0	0	1	0		43	1	1	1	14000	8		0	1	0	0	0	0	0	1	0	1	0	1	47	0	0	1	27400	3	52	52	1	0	0	0	0	0	1	0	1	0		49	0	0	0	12000	6	52	52	0	0	1	0	0	1	0	0	1	0		51	0	0	0	12	12	25563	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0
337	10000	6		52	1	0	0	0	0	0	1	1	0	0	4	35	0	0	1	18000	6	52	0	1	0	0	0	0	1	0	1	0	0	1	44	0	0	0	18800	5		19	1	0	0	0	0	1	0	1	0	0	4	46	0	0	1	10000	7		28	1	0	0	0	0	0	1	1	0	0	3	48	0	0	1	8000	9		10	1	0	0	0	0	0	1	1	0	0	4	52	0	0	1	16340	11		15	1	0	0	0	0	0	1	1	0	0		54	0	0	1	17604	12		0	1	0	0	0	0	0	1	0	0	0		56	0	0	1	12	12	9044	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0
338	48500	6	52	52	1	0	0	0	0	1	0	0	1	0	4	34	0	0	0	72000	6	52	52	1	0	0	0	0	1	0	0	1	0	4	43	0	0	0	72000	8	52	52	1	0	0	0	0	1	0	0	1	0	4	45	0	0	0	490376	9		35	1	0	0	0	0	1	0	0	1	0	2	47	0	0	1	300	10		0	1	0	0	0	0	0	1	0	1	0	4	51	0	0	1					0	0	0	0	0	0	0	0	1	0		53	1	1	1					0	0	0	0	0	0	0	0	0	0		55	1	1	1	12		23937	0	1	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0
339	5724	6		0	1	0	0	0	1	0	0	1	0	0	2	32	0	0	1	3200	6		52	1	0	0	0	1	0	0	1	0	0	4	41	0	0	1	1500	8		52	1	0	0	0	1	0	0	1	0	0	2	43	0	0	1		3		42	1	0	0	0	1	0	0	1	0	0	4	45	1	0	1	39000	2		52	1	0	0	0	1	0	0	1	0	0	4	49	0	0	1	25000	9		52	1	0	0	0	1	0	0	1	0	0		51	0	0	1	20000	3		52	1	0	0	0	1	0	0	0	0	0		53	0	0	1	12		14391	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	0	0
340	10861	6	25	8	1	0	0	0	0	1	0	0	1	0	1	31	0	0	0	18300	6		47	1	0	0	0	0	1	0	0	1	0	3	40	0	0	1			52		0	0	0	0	0	0	0	0	1	0		42	1	1	0	45000	12	52	52	1	0	0	0	0	1	0	0	1	0		44	0	0	0	17000	12		0	1	0	0	0	0	1	0	0	1	0	4	48	0	0	1	11000	10		52	1	0	0	0	0	1	0	0	1	0		50	0	0	1		1	52	52	1	0	0	0	0	1	0	0	1	0		52	1	0	0	12		20415	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0
341	81550	7	52	52	1	0	0	0	0	1	0	0	0	1	4	34	0	0	0					0	0	0	0	0	0	0	0	0	1		43	1	1	1			52		0	0	0	0	0	0	0	0	0	1		45	1	1	0		11	52	52	1	0	0	0	0	1	0	0	0	1	4	47	1	0	0					0	0	0	0	0	0	0	0	0	1		51	1	1	1					0	0	0	0	0	0	0	0	0	1		53	1	1	1					0	0	0	0	0	0	0	0	0	0		55	1	1	1	12	16	46696	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0
342	48700	6		52	1	0	0	0	1	0	0	1	0	0	1	30	0	0	1	100000	9	40	52	1	0	0	0	0	1	0	1	0	0	2	39	0	0	0	118000	6	40	52	1	0	0	0	0	1	0	1	0	0	2	41	0	0	0	141300	4	40	52	1	0	0	0	0	1	0	1	0	0	3	43	0	0	0		3	42	52	1	0	0	0	0	1	0	1	0	0	3	47	1	0	0	149000	12	52	52	1	0	0	0	0	1	0	0	0	1		49	0	0	0	171000	2	42	47	1	0	0	0	0	1	0	0	0	1		51	0	0	0	12	16	95123	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
343	28000	6	52	52	0	0	1	0	0	1	0	0	1	0	1	34	0	0	0	25000	9	52	0	0	0	1	0	0	1	0	0	1	0	1	43	0	0	0	30000	4		0	0	0	1	0	0	1	0	0	1	0	1	45	0	0	1	25000	6		25	0	0	1	0	0	0	1	0	1	0	4	47	0	0	1	27000	10		52	0	0	1	0	0	0	1	0	1	0	1	51	0	0	1	27000	2		52	0	0	1	0	0	0	1	0	1	0		53	0	0	1	23000	1		52	0	0	1	0	0	0	1	0	1	0		55	0	0	1		14	738	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0
344	49400	6	42	5	1	0	0	0	0	1	0	0	0	1	2	34	0	0	0	90000	7	42	0	1	0	0	0	0	1	0	0	0	1	3	43	0	0	0		6	42	0	1	0	0	0	0	1	0	0	0	1	4	45	1	0	0	112000	4	42	44	1	0	0	0	0	1	0	0	0	1		47	0	0	0	128100	2	42	52	1	0	0	0	0	1	0	0	0	1	1	51	0	0	0	142500	12		31	1	0	0	0	0	1	0	0	0	1		53	0	0	1					0	0	0	0	0	0	0	0	0	1		55	1	1	1	16	16	95959	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0
345	19000	6		46	1	0	0	0	0	0	1	1	0	0	4	30	0	0	1					0	0	0	0	0	0	0	1	0	0		39	1	1	1					0	0	0	0	0	0	0	1	0	0		41	1	1	1					0	0	0	0	0	0	0	1	0	0		43	1	1	1					0	0	0	0	0	0	0	1	0	0		47	1	1	1					0	0	0	0	0	0	0	1	0	0		49	1	1	1					0	0	0	0	0	0	0	0	0	0		51	1	1	1	13	14	59310				0	1	1	0	0	0	0	1	1	0	0	0	0	0	0
346	70000	8	40	52	0	0	0	1	0	1	0	0	0	1	4	31	0	0	0	88000	5		52	0	0	0	1	0	0	1	0	0	1	1	40	0	0	1	117000	6		52	0	0	0	1	0	0	1	0	0	1	4	42	0	0	1	120000	6		52	0	0	0	1	0	0	1	0	0	1	4	44	0	0	1	180000	2		52	0	0	0	1	0	0	1	0	0	1	1	48	0	0	1	170400	10		52	0	0	0	1	0	0	1	0	0	1		50	0	0	1	170000	1		52	0	0	0	1	0	0	1	0	0	1		52	0	0	1	12	8	43221	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
347	31000	8	52	49	1	0	0	0	0	1	0	0	0	1	1	31	0	0	0	92000	7	52	52	1	0	0	0	0	1	0	0	0	1	4	40	0	0	0	108000	5		41	1	0	0	0	0	1	0	0	0	1	4	42	0	0	1					0	0	0	0	0	0	0	0	0	1		44	1	1	1					0	0	0	0	0	0	0	0	0	1		48	1	1	1			52		0	0	0	0	0	0	0	0	0	1		50	1	1	0		8		52	1	0	0	0	0	1	0	0	0	1	3	52	1	0	1	12	12	65774	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1
348	160097	7		52	1	0	0	0	0	1	0	0	1	0	2	36	0	0	1	390662	10	52	52	1	0	0	0	0	1	0	0	1	0	1	45	0	0	0	408473	8	52	52	1	0	0	0	0	1	0	0	1	0	1	47	0	0	0	490376	12	52	52	1	0	0	0	0	1	0	0	1	0	4	49	0	0	0	248000	6		52	1	0	0	0	0	1	0	0	1	0	1	53	0	0	1					0	0	0	0	0	0	0	0	1	0		55	1	1	1					0	0	0	0	0	0	0	0	1	0		57	1	1	1	12	12	36155	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0
349	160097	6	40	52	1	0	0	0	0	1	0	0	1	0	4	35	0	0	0	390662	8	52	52	1	0	0	0	0	1	0	0	1	0	4	44	0	0	0		7		52	1	0	0	0	0	1	0	0	1	0	2	46	1	0	1					0	0	0	0	0	0	0	0	1	0		48	1	1	1					0	0	0	0	0	0	0	0	1	0		52	1	1	1					0	0	0	0	0	0	0	0	1	0		54	1	1	1					0	0	0	0	0	0	0	0	1	0		56	1	1	1	12	12	35208	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0
