68	160097	6	52	48	1	0	0	1	0	0	1	3	31	390662	6	52	0	1	0	0	1	0	0	1	2	40	408473	5	52	0	1	0	0	1	0	0	1	1	42	490376	3	20	0	1	0	0	1	0	0	1	4	44	440692	1	52	0	1	0	0	1	0	0	1	4	48	497763	10	46	0	1	0	0	1	0	0	1		50	270000	1	48	0	1	0	0	1	0	0	1		52	16	17	100000	0	0	1	1	1	1	1	1	1	0	0
69	62500	9	50	52	1	0	0	1	0	0	0	3	29	94300	8	52	52	1	0	0	1	0	0	0	3	38	139000	6	20	52	1	0	0	1	0	0	0	2	40	160200	5	32	52	1	0	0	1	0	0	0	2	42	186150	3	36	52	1	0	0	1	0	0	0	1	46	205200	2	36	47	1	0	0	1	0	0	0		48	185075	8	30	52	1	0	0	1	0				50	17	16	86703	0	0	0	1	1	1	1	1	1	0	0
70	27300	6		46	1	0	0	0	0	0	0	3	32		12	41	52	1	0	0	1	0	0	0	3	41		2		52	1	0	0	1	0	0	0	3	43			40							0	0		45		4		52	1	0	0	0	1	0	1	1	49	40000	11		52	1	0	0	0	1	0	1		51	34000	12		52	1	0	0	0	1	0	1		53	20	16		0	0	0	1	1	1	1	0	1	0	0
71		8		52	0	0	1	1	0	0	1	4	30										0	1		39										0	1		41										0	1		43		10		52	1	0	0	0	1	0	1	2	47										0	1		49		9		52	1	0	0	0	1	0	1		51	17	16	98077	0	0	0	1	1	0	0	0	1	0	0
72	33640	8		48	1	0	0	0	0	0	1	1	34	36000	6		52	1	0	0	0	0	0	1	4	43	37250	4		52	1	0	0	0	0	0	1	2	45	64000	4		52	1	0	0	0	0	0	1	4	47	55720	2		30	1	0	0	0	0	0	1	3	51	42025	11		52	1	0	0	0	0	0	1		53	46050	1		52	1	0	0	0	0	0	1		55	14	16	80538	0	0	1	1	1	1	1	1	1	0	0
73	40000	9		52	1	0	0	0	0	0	1	2	30	225000	6	32	52	1	0	0	0	0	0	1	2	39	121000	10		52	1	0	0	0	0	0	1	1	41	162000	2	52	52	1	0	0	0	0	0	1	2	43	210500	3		52	1	0	0	1	0	0	1	1	47			52							0	1		49	595986	9	52	52	1	0	0	1	0	0	1		51	16	16	81527	0	0	0	0	1	1	1	1	1	0	0
74		7		44	1	0	0	0	0	0	1	1	34										0	1		43										0	1		45										0	1		47										0	1		51										0	1		53													55	15	16	95536	0	0	1	1	1	0	0	0	0	0	0
75	75000	8	52	52	1	0	0	1	0	0	1	2	31		8	52	52	1	0	0	1	0	0	1	4	40	105250	9	52	52	1	0	0	1	0	0	1	4	42	120000	5	52	52	1	0	0	1	0	0	1	3	44	195000	3	52	48	1	0	0	1	0	0	1	3	48	185000	5	52	52	1	0	0	1	0	0	1		50	192000	2	52	52	1	0	0	1	0	0	1		52	14	16	83379	0	0	1	1	1	1	1	1	1	0	0
76	24000	6		52	1	0	0	0	0	1	0	1	29	68000	7	52	52	1	0	0	1	0	1	0	3	38	70090	7	50	52	1	0	0	1	0	1	0	2	40	94000	3	52	52	1	0	0	1	0	1	0	4	42	143000	2	52	52	1	0	0	1	0	1	0	2	46	160000	3	52	52	1	0	0	1	0	1	0		48	110000	1	50	52	1	0	0	1	0	1	0		50	16	16	42780	0	0	0	1	1	1	1	1	1	0	0
77		7		52	1	0	0	0	0	0	1	1	29	93000	6		52	1	0	0	0	0	0	1		38	88977	4		52	1	0	0	0	0	0	1		40	120000	3		52	1	0	0	0	0	0	1	3	42	110000	2		52	1	0	0	0	0	0	1		46	155000	12		52	1	0	0	0	0	0	1		48	159000	2		52	1	0	0	0	0	0	1		50	16	16	96835	0	0	1	1	1	0	0	1	0	0	0
78	52178	6	49	0	1	0	0	1	0	0	1	4	36			52							0	1		45	83550	9	52	18	1	0	0	1	0	0	1	4	47	114615	6		52	1	0	0	1	0	0	1	4	49										0	1		53										0	1		55										0	1		57	16	18	85347	0	0	1	1	1	0	1	1	0	0	0
79	160097	7		52	1	0	0	1	0	0	1	1	33	390662	5		52	1	0	0	1	0	0	1	1	42	408473	5		48	1	0	0	1	0	0	1	1	44										0	1		46										0	1		50										0	1		52										0	1		54	16	18	96084	0	0	0	1	1	1	1	0	0	0	0
80	8580	7	26	52	0	0	1	0	0	0	1	4	30	10500	4		50	0	0	1	0	0	0	1		39	13000	3		40	0	0	1	0	0	0	1	1	41	14000	2		42	0	0	1	0	0	0	1	4	43	32000	2		40	0	0	1	0	0	0	1	4	47	32500	10	52	52	0	0	1	0	0	0	1		49	23783	1		52	0	0	1	0	0	0	1		51	14	20	78759	0	0	0	1	1	0	1	1	1	0	0
81	7000	8		38	1	0	0	0	0	1	0	2	29										1	0		38	40000	2	52	52	0	0	1	0	0	1	0	1	40	40200	7		22	0	0	1	0	1	1	0	1	42										1	0		46			44							1	0		48	54025	8	52	52	0	0	1	1	0	1	0	1	50	12	20	29497	0	0	0	1	1	0	1	1	0	0	1
82		7		0	1	0	0	0	0	1	0	4	35										1	0		44										1	0		46										1	0		48										1	0		52										1	0		54										1	0		56			2168	0	1	0	1	1	0	0	0	0	0	0
83		6		52	1	0	0	0	0	0	0	2	33	7656	5		0	1	0	0	0	0	0	0	4	42		3		0	1	0	0	0	0	0	0	4	44		2		0	1	0	0	0	0	0	0	4	46		1		0	1	0	0	0	0	0	0	3	50		10		0	1	0	0	0	0	0	0		52		12		0	1	0	0	0	0				54	6		2366	0	1	0	1	1	1	1	1	1	0	0
84		7		0	1	0	0	0	0	1	0	1	30	12000	5	52	51	1	0	0	0	1	1	0	1	39	0	6	52	0	1	0	0	0	1	1	0	1	41		2		0	1	0	0	0	1	1	0	1	43	2400	1		0	1	0	0	0	1	1	0	4	47	18000	10		0	1	0	0	0	1	1	0		49	2328	12		0	1	0	0	0	1	1	0		51		12	21008	0	1	0	1	1	1	1	1	1	0	0
85		7		0	1	0	0	0	0	0	0	1	34		9		52	1	0	0	0	0	0	0	1	43		2		46	1	0	0	0	0	0	0	1	45		3		0	1	0	0	0	0	0	0	1	47	5600	2		0	1	0	0	0	0	0	0	3	51	4800	9		0	1	0	0	0	0	0	0		53	600	12		0	1	0	0	0	0				55	11	11	2427	0	1	0	1	1	1	1	1	1	0	0
86	3160	8		52	1	0	0	0	0	0	0	3	33		5		52	1	0	0	0	0	0	0	4	42	10500	8		52	1	0	0	0	0	0	0	4	44	14000	6		52	1	0	0	0	0	0	0	2	46		5		52	1	0	0	0	0	0	0	4	50	22000	11		52	1	0	0	0	0	0	0		52	24000	11		52	1	0	0	0	0				54	9	9	7198	0	1	1	1	1	1	1	1	1	0	0
87		6		30	1	0	0	0	0	1	0	4	30	14000	9		52	1	0	0	0	0	1	0	4	39		7	52	31	1	0	0	0	0	1	0	1	41	17000	6	52	52	1	0	0	0	0	1	0	4	43	26009	7	52	52	1	0	0	0	0	1	0	4	47	24000	11	52	52	1	0	0	0	0	1	0		49	0	12	52	52	1	0	0	0	0	1	0		51	11	12	12463	0	1	0	1	1	1	1	1	1	0	0
